total_claim_charge_amount,units_sum_quantity,days_taken_for_claim_filing,patient_age,units_mean_quantity,count_of_lineitems,units_median_quantity,LOS,count_of_total_dx_codes,count_of_OccurrenceInformation,days_mean_quantity,count_of_ExternalCauseOfInjury_HI,count_of_holidays,noise
0.002268339196664393,0.0017353090982314856,0.016397190339125577,-0.010929486040534009,0.00606114447484688,0.0011134406500597938,0.000388519716191027,-0.0030453786290466135,-0.0015292041268375133,-0.0013870627672553982,0.00013029624628357883,0.006744607512170819,0.04842282316430354,-0.002379683261670429
0.011288476942441972,0.014310847923103387,0.017124384941068826,0.0056685547545486156,0.004359766563680123,0.00562421329671593,0.00032755464011904325,0.00473738414006184,-0.010448849982835517,0.004582904222451134,-0.0006250715184803358,-0.001198649731090462,0.02667782354960526,0.006156310790708386
0.005605991829323587,0.012696590211209257,0.020812528370403947,-0.01207978425142191,-0.008381618648367251,-0.001066727190195249,-0.00020426690876083065,-0.0057608608581880775,0.0007075912525699613,-0.009344209767429501,5.340311340145121e-05,0.00091452831700084,0.06906891671784457,-0.0038009665963526064
0.020464108443145446,0.020367104235430488,0.0255114767315881,0.0069326513643579,-0.003477033938874752,0.01884275239990928,0.0008440625866108942,-0.005236967421703742,0.0051676787019073415,-0.0005694272972360138,-0.0018443397414900752,0.003177202751392072,0.04613242964045454,0.0014311270125223706
0.02845843813448897,0.015029243310403373,0.029270583957089657,0.008665414103457714,0.002019758174490194,-0.007272947665080709,-0.0003757689626957994,0.005054698627231169,0.012248856025940214,-0.0013833752537955268,-8.485105609256083e-05,0.003800115155004746,0.058871480953968346,0.008820721840055811
-0.0017380261699928568,0.004214339960906888,0.021756452235405465,0.006811419180538125,0.002089739918576761,0.007868427932919187,-0.0005446894336474494,0.0016458958429302784,-0.0026531044185206356,0.007930055651697576,-0.0028971252847947325,-0.000838510476712151,0.027789743653590004,0.011193834738113372
0.017312950169043117,0.017462884021755144,0.022626782301925653,0.011684550933411775,-0.001059826547111542,0.016707334999265078,-0.0010333676319270624,-0.0004292224018814683,0.0082199029839777,-0.0005424077612817491,-0.001384683227987593,-0.0024739085697486063,0.0524974276054682,0.00742466558871091
0.0062559842823213365,0.01293102376304105,0.03694524925701635,0.005274872853430135,-0.0041059948519628795,-0.00023501908752907586,-0.0026560887352491736,0.0017620214128501676,-0.004076151158308361,0.0001616533406284426,-0.0016836817170071904,0.00027232370459714386,0.03377684378069856,0.005105758589388043
-0.0010051112189829014,0.002539190771251543,0.022906256246252244,-0.00951571913994459,0.0013092144713171884,-0.00021558493475344332,-0.0017732217812170049,-0.00016847034636361392,-0.01592187544616087,0.00705862196967535,0.003032466234544984,-0.001761800062819463,0.07106878729904914,0.011404585819936608
0.009277079368483144,0.005862170638218056,0.015557402096121397,-0.005175972337630996,-0.00943656686412735,0.00528051035998609,-0.0013134264347173352,0.00019299327204010951,0.003276864931514245,-0.00632455035248074,-0.005641032514005384,-0.0016055968048891312,0.04612405178652802,0.0015318840968183034
0.009680054111311088,0.002962083795959558,0.039381293311382584,0.0036091223502686897,-0.005869290554768525,0.008125630128769646,0.0006291716119810941,-0.0049465906045407125,-0.0001939839452760772,-0.004192350396263223,-0.0003509577957297672,0.0033206988526870984,0.04586188853580412,-0.001207294817310467
0.0025692767828186525,0.0005837627472883966,0.004602236556040018,0.0009573228592363204,0.0007747468559691662,-0.008800884052226333,0.0015074531848702222,-0.00475658534827571,-0.0022113317237817064,0.006996744862047033,0.00015735168702631918,-0.0017813171897709257,0.08313694401402953,-0.009385847957430948
0.005396757679180897,0.0036532992036405363,0.003061717861205948,-0.006011092150170616,-0.000615756541524426,-0.007137372013651844,-0.004999999999999982,-0.00808873720136516,-0.00015358361774739926,-0.004148179749715553,-0.0013594994311717512,-0.0007679180887371739,0.03333902161547216,-0.006377275312855491
0.014999863152420856,-0.006990174343815836,0.016958152010290984,0.0015833264909544064,0.004398281194405695,0.011644360511262563,-0.003005172838492454,-0.0002271669814160604,-0.003154336699783755,0.0005337055587486983,-0.0010058297068724742,0.0008251909023729743,0.03350439280729127,0.0014108985412048414
0.004786930538454548,0.010710531847803184,0.0326946755157812,0.011528874740983141,-0.002180245653022661,0.008600858884651164,0.00216072554731368,0.00010510826150931241,-0.003647256674374666,0.002494068890957635,0.0009654944592930259,-0.0012778161506351916,0.030685606174359514,0.005780954383014458
0.0036273872169336864,-0.008749187015904958,0.009244368237450474,0.003315496955005004,0.000363625613433427,-0.007606574824099821,0.0004937030686453792,-0.0012726896470171,-0.002756755158753643,-0.0006917755572636852,-0.0019600307455803654,0.0001640749719150736,0.06073878081948795,-0.008423993377875028
0.01000322185707837,0.00893485404987433,0.03726142148334296,0.00472066499130096,-0.0022926734970037167,0.004675558992203055,0.0010026419228042593,-0.0012771441458857336,0.008296926348347134,0.0018648108769894645,0.00015336039693276683,-5.541594174885977e-05,0.05219150718474125,-0.005426896062890674
-0.005748657418559455,0.000342907344168486,0.013398891927507728,-0.0021835546172048305,-0.0029558046278321147,-0.0022218128746120725,-0.002257237187026151,-0.005745823473566325,-0.009612741416689063,-0.004197072534822077,-0.0026058124211808644,-0.0017287064458078373,0.06033752284868156,-0.0007155711107647122
0.006421969475002032,-0.0016647577444529715,0.024509229416935285,0.006520523133473666,-0.0012598886610020287,0.006774898116826078,-0.00012252616999169907,-0.003595876728018499,-0.005283275177796076,-0.005099485922808478,-0.0003236289055216224,5.327224782292195e-06,0.062472365021442114,0.005479050688543863
-0.0017487242817531778,-0.002316098515739684,0.015483374886408618,0.005073747000023288,-0.0006209660507491277,0.006321504298995717,0.001889694060628644,-0.00021786238553488378,-0.005755295104504077,0.0001980567141225853,-0.0010858168091898545,-0.0022403709485751986,0.05328424633595077,0.00287182235477782
0.016703532831953492,0.012084939644820825,0.007356379953232639,-0.0007369019781330866,-0.0034633128989445595,-0.0017392403463312722,0.000984642608860542,0.0034266573974594205,0.003224420147885998,0.006331289894457459,-0.003901914933956896,0.0017569361056689824,0.0355823800796309,0.004320293244011897
0.004790713554114046,0.016419255718675328,0.01625947422328442,-0.001731649026971649,-0.0009928303175144814,0.012273130761352013,0.0003141003755547933,0.0012318197336975145,0.0009504950495049736,0.003277569136223968,-0.002029361556845333,0.0020116080573574723,0.0609832707408672,-0.00028815295322635046
-0.013948111370716554,0.015494791666666619,0.024521758177570054,0.007637266355140138,-0.00104775116822432,0.006572478582554464,-0.0007082359813084582,0.0022683021806853,0.002831727024922082,-0.0014663648753894698,-0.002001801012461091,-0.0021210572429906983,0.03481795171339559,0.003028864875389348
0.004943273905996781,0.0059359805510535105,0.021256367214633053,0.009298304005556878,0.0071385158601528385,0.0006150150497800766,-0.0017394072702014095,0.004213938411669393,0.0031647950914563848,0.006523500810372807,-0.0018045265107663466,-0.0017654549664273933,0.0646880064829822,0.004766728409354071
0.013000940488008728,-0.013699775327864627,0.032286169601337525,-0.001383301112910873,0.002157897486806992,-0.011177438737656142,-0.004454255708239774,-0.008261925910444678,-0.009526359788912742,-0.0031310413292231164,0.0016994095825277667,0.005614190919065731,0.04476461675113637,-0.001621688698469148
0.007358536387921976,-0.007193933997139667,0.01410048841037268,-0.011430421759896359,-0.0007622979573112976,-0.007689090369410933,0.0008445991527024743,-0.0009660271459024483,-0.004307995358752248,-0.006219811651690543,-0.0019347526916538404,0.0036522841954721,0.04455597830486522,-0.002429909063925073
-0.0012307822744742846,-0.0017903572236038334,0.02362296518200324,0.0037276735247569913,-0.00797959529730946,0.0133944720777753,-0.002977334388424091,-0.0005412050644358568,0.009423750847840872,-0.0010894754691385456,-0.0038435451051322066,-0.0005058783631019081,0.04659733212751531,0.004655352701786186
0.006034677439590452,0.013681529621358435,0.015273630592427123,0.00967430306375927,-0.001166787945700487,0.008732090432338791,-0.001434020023586724,-0.0033121722329561565,0.0010733194489749298,0.009105964419240654,-0.0025430958773493217,0.00023084836775144613,0.047512106993199965,0.002696158382054015
0.018809118662729628,-0.0015577298433511523,0.01757169310845307,0.006826485160902884,0.00309043591411845,0.0006856513688004107,0.0016978629698213622,-0.001844252039437433,0.00777989089635156,0.007380761723637497,-0.0006255943145988318,-0.0020344327110754846,0.04800935889094643,0.0016252940293278839
0.0029601661704064643,-0.0014325035045175572,0.01131370803532139,0.005738199752381501,-0.007940162282182773,0.005689085346512313,-0.000516724478415298,-0.00012790209861767153,0.0032026685493855124,-0.0013905516161709763,-0.0008932682567456274,-0.0019799244866010256,0.043304580941564016,0.003502471068545254
-0.00474140639728522,0.003239489725381783,0.0045104631433419366,0.015933513479545046,0.0007808081442845615,0.017155784578646426,-0.0005153019543768899,0.0016605919688305493,-0.010230629045434526,-0.002441400113115044,0.0013966568214667352,0.0004823100609564812,0.022676428077672374,-0.0016888707346194632
0.007109984853780682,0.01843615286030522,0.02233921705697305,0.004886112082022576,0.0008461493650238517,-0.002324362111149991,-4.95164860771502e-05,0.006489572410579014,0.0057031341022951935,0.005289525806827422,-0.005984212979144854,-0.0006189560759641388,0.044952231154607905,-0.010780030292438559
0.004995282233446208,0.007083587722706353,0.02029333407337518,0.002503191430315821,-0.0007021146694788039,0.0031553532774601933,-0.0008922129100294107,0.0005009158017428184,0.006323194760503992,0.004652550369095887,-0.00045512571460286643,0.006196925126269637,0.06606260753732587,0.009518787811511364
0.020076546884967062,0.003908143738039538,0.02314550995818272,-0.005468849670423137,0.005966404422708915,0.004666524913175973,0.002055425614855777,0.001620242398469063,0.007854560918562615,0.005365369622226968,-0.000664823871287823,0.0009171450846977125,0.038534268906371814,0.00542915869303282
0.00044833096590907173,-0.009447502367424254,-0.0004305752840909172,-0.004444839015151525,-0.0035822088068182103,-0.0027565696022727403,-0.0008093631628787845,-0.002525745738636398,-0.006011777935606077,-0.0037494081439394034,-0.0005045572916666851,-0.0008522727272727404,0.05478367660984847,-0.005729166666666685
0.0055832893954520955,0.01870071011094778,0.017287219124757357,0.00031859638101430223,-0.0018588528286647254,0.0012710200693283214,-0.002243636486016587,0.0008884800484625033,0.003270100178369062,-0.003426032914147281,-0.0009681291437161788,-0.0039577747613331994,0.062152096117387014,-0.005065009367182372
0.027257202159662697,0.01674789485438043,0.038829263166191584,-0.001875911353992865,0.006921692523941536,0.006234646558858703,0.0007395925016092653,-0.003611260722777587,0.0042707197561840824,-0.00170776243710834,-0.0008814681502305355,-6.699683407114243e-05,0.044273084350327785,-0.0009931295403491692
0.008427284143127167,-0.007326093256240829,0.007880138545820814,-0.003848648350283612,-0.0018477375909034977,0.006978348765645004,-0.002376254019070789,0.005246526004940122,0.0012253853478134459,0.0019415734058260692,-0.000851422026577664,0.0032732140146549014,0.05147170436198539,-0.0014751542081223646
0.004384273187790955,-0.0034855614698243277,0.003630846769009266,-0.002130422484507133,-0.00044614158245257494,-0.001067139808171913,0.00044485587184042166,-0.0021972794363444236,-0.0063796960580112085,-0.00268713517961372,-0.0027475635783897334,0.003984417187379496,0.058929260202113774,0.003711846537581365
0.006630905211825677,0.0028162145687290587,0.02342334654068884,0.004858274916184102,-0.007886619932947259,0.0039439195367266255,-0.0008850960073148228,0.0014946662602865035,-0.009876257238646735,0.003178299298994225,-0.00041572691252664826,-0.00267845169155746,0.05142822310271261,0.004815604998476097
0.014270664973447278,0.015917224659432027,0.039642259293465744,0.017625836989148026,0.0023666589702147746,0.009821634726391137,2.886169475901923e-06,0.004108462248903289,0.006554490879704467,0.004013218656199513,0.001144366197183122,-0.003588951743246349,0.0449780651119834,9.091433848997798e-05
0.010768452068909362,0.016112004916936262,0.030871852347294726,0.0053489759395505595,0.002382544876082293,0.011684954536416003,0.0034834324553950193,-0.0043420886133155425,0.002312044686274095,-0.005202552468410537,-0.007999059997469271,-0.0005947323704333484,0.037102984508035154,0.0035467018565049414
0.010253033077409112,0.010654587897673162,0.006152890659299526,0.0021523338366154165,0.0018417981089445478,-0.003268120830522392,-0.003200659620718027,0.006649747823572916,-0.0007078072965187254,0.004343216935976146,-0.001718654630730143,0.0023847002259415493,0.03545675522288975,0.008042875346675683
0.025937241423206657,0.01282795493603206,0.022679651199796303,0.011483673859079602,-0.0008414486665394016,0.009580548660174392,-0.0004990134300808635,-0.0017287250970657753,0.004041754184965917,0.001592514798548772,-0.0012449875883139504,0.002301572146903419,0.04921519954172234,-0.0031920310610400572
-0.0008678946392760012,0.003919850351370957,0.0014223360690271414,0.002123392709685068,-0.005910109708623312,-0.004322620873287342,0.002253155597499168,0.0053691501373464455,0.0054247628035524855,0.003675491666526254,0.0007010566406579378,-0.001442558856738374,0.03202952527005849,-0.003726048635804413
0.01096763175870944,0.004474278808260168,0.03521753980347851,0.0008420471861699142,-0.003247333298302779,0.010673375019704657,-0.0010679943250486378,-0.0005188902317272204,-0.00018522410803429868,-0.0048920182859545245,-0.0018719457726866784,-0.0006752141243234977,0.056338342704009205,0.0008078923861068344
0.018879949717158985,0.02253299811439342,0.05076618478944056,-0.0018328095537398226,0.0020993086109364787,0.0077774984286611785,-0.0024261470773099037,0.00405531112507852,-0.000871150219987471,0.00035700817096162574,-0.0003746071653048744,0.0011363922061595976,0.05585040854808293,-0.001519798868636113
0.015388712161559214,0.010435708836526458,0.03089689519669515,0.006611201473953965,0.006408244929684959,0.000754249852460731,-0.0002231082578842969,-0.0005081110647301545,0.002736314827343056,-0.007688598448318007,0.0004994746160379426,0.0005268233702302117,0.06059188461704551,0.0014034229124984421
0.0024043879061053652,0.0004480225911997704,0.02314647623443803,0.0025048535780713534,-0.0001832819691271359,0.0021668001683479267,-0.0011960845540817445,-0.006767856415547713,-0.005243221961252797,-0.0064162265636666825,-0.0011268446990781334,0.0009693579700504107,0.05382652022211063,-0.0027342954505342075
-0.00023836693292762502,-0.007517433751743385,0.011853683276277394,-0.012935209838975548,0.004534043362495221,-0.0014048434132116316,0.00030683403068338945,-0.001233675668822143,0.0037314568276911155,-0.001297071129707128,0.002975782933941906,0.0003689615823506909,0.03746544947381765,0.00018891847343728286
0.01290274776165481,0.005225069465884513,-0.004256869404137109,0.014852732324791573,-0.004395183698672467,0.01915158999691261,0.0015387465267057477,-0.0030009262117937753,-0.00889163322012967,-0.004044458166100673,-0.0022599567767829566,-0.0004087681383143305,0.05746711948132138,0.004628589070700828
0.010174060592791278,0.004868770354963181,0.03942499794739868,0.005513287172610104,0.003237636497988472,-0.005851282191630824,0.0003858890500561318,0.002475437204083342,-0.00011768247625820738,0.009384493281151662,0.0014942937683023795,0.002211335832945649,0.053207531678480545,0.011328306740742778
0.005930642465937219,0.006524682548395366,0.023245020187604437,0.00672350910576841,0.0014210609775435756,0.007058952684158526,-0.0012612678547468392,0.004934070089410958,0.0022407631036459597,0.012302850660518904,-0.00018784840389844958,-0.0014161817982215274,0.04997621400080506,0.007674949073565829
0.01664314706780916,0.007389033562710002,0.020015421097807552,0.006146616814815864,0.004982760376507534,0.0055777819805926665,0.0007463229410651806,0.0034421054162968923,-0.0031656895121987215,-0.0014897362410347004,-0.00015566579862377194,-0.0014868265999389285,0.05716717342915749,0.007070427862723094
-0.007796315222495354,0.01638676352788443,0.03592519956909651,-0.0038726072424936976,-0.00380355219180728,0.009200894953456907,-0.0004750987487224689,-0.001328619175206458,-0.008384664254343555,0.0003715161726928984,-0.0003342264453221833,-0.005068640720382267,0.03758942629063892,-0.002114465652017761
0.013965570321719956,0.0069346811021602115,0.02812355687823903,0.0047680742983221445,0.0015149571553184082,0.004029195956693532,0.0015239365796090199,-3.335214736515102e-05,0.008948637693057638,0.005184976140386899,0.00134563086869518,0.0017907537585304723,0.04071270973369595,0.003989429934835054
0.015356667343668884,0.013704781892446883,0.02180060027531423,0.006073838376999941,-0.002506036603254158,0.017809672105251285,-0.002465416469207704,-0.006508248143885564,-0.003791212511001307,0.005241125629047894,1.354004468212544e-05,-0.0005461151355133032,0.0518583711326247,0.0007548574910297035
0.019612054937186783,0.015662630996550186,0.03822007420425703,0.011773416650393853,0.002798932500162765,0.021515979951832364,0.003106489617913222,0.0058175486558615375,0.011623706307361892,0.0005858230814294818,0.0032203996615244868,0.0003580029942069185,0.09208976111436573,0.0027517411963809413
0.02156316742815434,0.0016923950363621708,0.011411500716429223,0.012336099921598342,-0.003399659358187546,0.008568763686501401,-0.003425342669442255,-0.0017735002297980308,-0.0046608451161155974,-0.0032333937116439727,0.0007759063505366704,-0.000973262321230628,0.05080834842791102,0.00023114980129229634
0.004064659559650674,0.012338618953232938,-0.0029999464295280887,0.00630658381100333,-0.001086141318905054,0.006186050249102659,-0.002045052766914912,-0.003808860556061544,0.0003522258531097444,-0.003143247442010011,-0.0012629238763593898,0.002492366207746244,0.052849949108051596,-0.00045936679702154317
0.012182537755548017,0.0005693682319234727,0.02531928325159034,0.0029743116593017095,-0.000263439032681001,-0.002228912737337907,-0.00033385130869710843,-0.0006057883746904191,0.007927451075608216,-0.0009724178118778237,-0.0017117467100471128,-0.002900257369008885,0.033958141115913165,0.0004321856941679192
0.015777654453234924,7.356452383106005e-05,0.02192416401016999,0.0029516151930101043,0.0020520630331814726,0.005430868706684078,-0.001550017423176675,0.003084547578178454,0.00027231779874297145,5.678664997484928e-05,-0.0015422737890892102,-0.0018210446162383875,0.041463288721396964,0.004136391208394097
0.005801880365172341,0.0035304537402915505,0.012015942226461318,0.0011677340237089106,-0.008641504292137937,-0.0006363264749966402,-0.00546123450061321,-0.006453195258209599,0.0014252622973156882,-0.003489576236544534,-0.004662760594086412,0.0005436707998364487,0.03519280555934048,-0.0003365581141845264
