HCPCSCode_Evaluation_and_Management_Services,ccsr_category_1_code_HealthCareDiagnosisCode_1,ccsr_category_1_code_HealthCareDiagnosisCode_2,ccsr_category_1_code_HealthCareDiagnosisCode_3,ccsr_category_1_code_HealthCareDiagnosisCode_4,ccsr_category_1_code_HealthCareDiagnosisCode_5,ccsr_category_1_code_HealthCareDiagnosisCode_6,claim_creation_hour,claim_creation_weekday,facility_code_value,facility_name,other_hcpcscodes,payer_name,subscriber_city,subscriber_gender,subscriber_pat_city,subscriber_pat_gender,subscriber_pat_state,subscriber_state,noise
0.001671407567783345,0.013248803258361808,0.0011401195398062613,-0.008401567760336926,-0.001988107439951814,-0.002174288576923533,-0.0014564355333418044,0.01616282596094415,0.0947638954468155,-0.005345509963569928,-0.0108228822375518,-0.005516335955224416,-0.00764225582439858,-0.004044545276565392,-0.003636866168392239,-0.003198860648217494,-0.004281782271716983,0.001065647085017596,0.0024875335413955145,-0.0003871416013113582
0.0033041261983948523,0.021655267412866573,0.0022980821998533686,0.006330176900213225,0.003942779060730905,0.00374462724992537,-0.0006964778331473908,0.011025601361280802,0.07545164248698935,-0.0008636914430092957,-0.006839552280034966,0.005510314575207409,-0.0022352850181762474,-0.001555012909332687,-0.008267497578349204,-0.001364227336847068,-0.0023354658593269795,-0.006751894044028062,-0.004978840480426095,-0.003949040363302914
0.010944085474022836,0.01106389942901479,-0.005914121882917678,0.006548347860522852,-0.0027332937320935224,0.00922628067580732,-8.081885665256472e-07,-0.0031095055098255275,0.08355235243487012,-0.0036404853980530395,-0.0005257266625448787,0.004771545296948709,0.001445849345569339,0.005575692920672293,-0.002256462477825294,0.0009625525827686388,-0.0015719267619520693,-0.0033822691510382976,-0.002350616445829112,0.0027957262988600796
0.0046846405960829,0.004572461495514624,-0.017743252883743798,-0.002191541937062469,0.0024603582149221094,-0.006326832344801636,-0.0025230820130892396,0.0017812524770731252,0.06845578833819849,-0.00016611467426701497,-0.0024805194357614747,-0.001142469180902983,-0.000318099262133742,-0.0051650635336933145,-0.004882806441940812,-0.008321586981020845,-0.0001705949455646616,-0.0071260438170532405,-0.005695458728085401,0.0003684161551690712
0.005532884546646022,0.0027165495055403222,-0.007786250446800902,-0.010171339873174734,-0.005479268437984042,-0.006536200802255854,-0.0052881369395131,0.021271694666190066,0.07028277532864688,0.0035856600076783485,-0.013709175635781135,-0.001761222976819321,0.0014251294067807673,-0.0012806637806637821,0.0006377669221705795,0.0008788739293326353,0.0015734011146855242,-0.00232617789957239,-0.002629009624422485,-0.0034312654725498827
-0.005105174211642893,0.0035554277084606676,-0.014495343569091379,-0.018381935205494238,-0.006344971414188649,-0.010793211319262187,-0.009962245154794902,-0.005590773434971763,0.0597540541512351,-0.0045000179784977275,-0.004375966344252269,-0.0018377620366042513,-0.0035410449102873053,-0.012312394376325952,-0.003128438387688337,-0.009088490165761765,-0.001225773974326716,-0.00011686023515877775,0.0006080327927798224,-0.0035626191075473932
0.007734659721896376,0.006096225736317717,0.0026562964353307296,-0.0021174510816010295,-0.0011691927486587538,0.001867580122941226,0.0021248807345189634,0.011402366539971532,0.07549231226440181,0.0012352775561916163,0.0010655686421722765,-0.0010980244943925577,-2.971861167156975e-05,0.0026445654044077393,-0.0010237279652135721,0.006385982200115758,0.0011805327452176439,-0.00268562401263821,-0.00281310121533479,0.007480682902413471
3.595530479038045e-05,-0.0003608545973981636,-0.004757976871465464,-0.0037022575375984744,-0.010949935898687368,-0.004344084132159298,-0.0027016913635682926,0.006420055576163442,0.041635754866168204,0.002210519123015986,-0.011842961545720143,9.192193306132302e-05,-0.005959469748735846,-0.004686391649258404,-0.0038161431183823978,-0.002540136532541959,-0.002144953567221741,-0.0010321287492759735,-0.0020151240051280773,-0.0005455119319549672
0.0007408689513802802,0.006299931445016893,-0.00036754973630086506,-0.003093798149694216,-0.0037640758313140068,-0.0027498354001642576,-0.0009696118158925126,0.016797837463601382,0.04518078831442984,-0.007130736389120806,-0.008489788022562039,-2.5453582846335367e-06,-0.0015506322669978979,-0.008880585364529237,0.008245942698894292,-0.0007347600914971442,0.0009611272882771082,0.0017023356207619856,0.0009017355949690331,0.005307920476219597
0.00404136628212064,0.010570441353365267,0.0057274217116469964,-0.006917792183677907,-0.001798674406025702,0.002205555869507303,0.00090983216139634,0.013402465507915651,0.08320584649912409,-0.010028740039880812,-0.0046936683108768085,0.0007972131848969721,0.005228507536187444,-0.001495127917396577,-0.0005013360889326357,-0.002352888939121156,0.0013595007629027545,-0.0006894380353437812,-0.0007455456974707064,-0.0007427201317520615
-0.0015544365625916657,0.01583648319784603,0.0014573516974749512,0.006726255199433928,0.00143254112083403,-0.005286810265969355,-0.0001993475897063779,0.007094746198588198,0.08833492984000417,-0.003057741762888544,-0.0006157337889849291,-0.0039088524137454676,0.001361992785515831,-0.0015811888365349636,-0.0030877301990023696,-0.0038210445468509604,-0.0001497264364244688,0.002558509812043741,0.001769317730716824,-0.003909283902034877
-0.0004885721343156236,0.00974292750969875,0.0019252284846635105,-0.003066380425148596,-0.00019597372971248418,-0.0008983188759571825,-0.001616283800473739,0.00553430539209272,0.09394806242099293,0.000201240864245944,3.505368844716195e-05,0.0001576507853478848,-0.003269982418668216,-0.006616429100736709,0.0012010882989697991,-0.0002653546052918676,0.0006859988666579109,0.0009241096726384735,0.001880185403135548,-0.0029610377344783554
0.0064398625429553215,0.01227241487035301,-0.005248672289909407,-0.003660731021555774,-0.001511715089034693,-0.00643642611683849,-0.0008153701968135029,-0.0013450484223680114,0.06400062480474851,0.0031786941580756014,-0.010052171196501102,0.00040768509840675147,-0.007137769447047792,-0.0028184942205560894,-0.004582318025616994,-0.001876913464542318,-0.0004539206497969239,-0.0003305217119650039,0.0019971883786316647,-0.00031021555763822707
0.0015553541461164832,0.00043651759521398106,-0.00012137943403238705,0.00014219648736242264,-0.013827647608921245,-0.005308828992710857,-0.005470241221608774,-0.005202181627189028,0.06330738140684847,0.0019222146782644112,-0.0021616107915604643,-0.005308188467992992,0.0023701015872202302,-0.0019401493703642303,-0.0032421759905715162,0.00020016397432773836,-0.00840832810238149,-0.003490379318737935,-0.004981520861890099,-0.006206844647134957
0.0021082917028299674,-0.007470938377743009,-0.008270175702365245,-0.0016249564331941246,-0.006717659762039818,-0.005578943052204988,-0.0040269396625366325,0.0068649326508436696,0.04792604919119507,-0.002380797802182766,-0.006715267858973395,-0.0008836373328230396,0.007395593431150782,-0.0028004059401204096,-0.003466892644556374,0.004842407757966749,-0.0024359824229294503,0.002044906271569824,0.0014834924518373315,-0.0037498206072700156
-0.002699372991128235,0.009118815084002719,-0.003819179175872156,-0.0012202927876772685,0.00257445300186524,-0.00419772459788148,0.001894103638853939,0.0022067477442134554,0.0890054923499412,-0.0030386873421293205,-0.006840315775708339,0.0010234491682325152,0.00788372461164687,-0.005051860722815238,0.004410742430812265,-0.007044042039189724,-0.001979792557108695,-0.0008252290199802559,7.467668779642667e-05,-0.0019751467723840175
0.0004007223449346342,0.014310153125186565,-0.005003246074861201,0.0044713748432929305,0.00843830219091396,0.00039885678466958783,-0.005098949316458734,0.006162132111515728,0.07008089069309295,-0.0037245910691899088,-0.006399991045310726,0.0024778371440511092,-0.00021304698226971565,-0.0030367589994627297,-0.0009954629574353779,-0.005829129604202732,-0.0031348874694048234,0.0002984896424094052,0.0006555578771416659,0.00243828726643186
0.0005140208513532141,0.014833149557948644,-0.0030474800763273246,-0.005021689897195836,-0.005273913359259974,-0.010419073904115483,-0.006414861376136482,0.012638244207773996,0.07513073362693376,0.0011363261209748176,-0.012355648286927312,-0.0025359352406357115,-0.0063164810205146305,-0.007039147458287398,-0.003805801139627496,-0.008283757997530594,-0.004602087776405894,-0.003260417423227013,-0.0026011369863918276,-0.001576066502479312
-0.007233207923969853,0.01904855303746229,0.003317939482552623,0.005073908314462449,-0.004205195870406397,0.0052661234242105115,0.0028179662286254015,0.012699748586915782,0.06656758732592762,0.00028208191430555417,-0.004055417862810528,-0.0005110282973450397,0.002270919886596623,-0.003304744753312094,0.002530535099762821,-0.0019521066989997226,0.002353654405078154,0.0007185778221564076,0.003005545352424066,-0.0025702975946365614
0.004962902474892672,0.00823406173560256,0.0019139958172909922,-0.005270508945528695,-0.012988567754712932,-0.008234246484233543,-0.0032737457415440542,0.014219917380412218,0.07892757114669781,0.0011598519054973888,-0.0066967683769463045,-0.004012370768332618,0.005386715834435685,-0.006861379407178592,-0.00246916545348399,-0.00042252011912590203,-0.003125392590840903,0.0008540929211714676,-0.0006589983668220612,0.0029123774192833297
0.003546641527921135,0.007683771405666673,0.00014437458710357952,0.0007845960851847744,0.0015948010302927363,-0.0002089534512577429,-7.45997223850603e-05,0.006658303580044466,0.07448485365835558,-0.001212894988828539,-0.002511523986965414,7.497086528259755e-05,0.00019262316377056666,0.0006287160682606596,-0.0037760078385379314,0.001924004780320565,-0.0028199437347367073,-0.0008922275254417799,0.0008380406624158843,0.004821146237724494
0.006003542295148023,0.007615574578992423,-0.002690740354085552,-0.010505569035156592,-0.003262943416874886,-0.00565723254591669,-0.005479397809824848,0.001978861425701772,0.05174774826665128,-0.0019342227470067197,-0.004513186409682313,0.0012473630780528654,-0.0030807888086512914,0.003033270215201589,-0.0030663892348786748,0.003192025516044683,-0.005293643308158102,-0.002445047626590291,0.0013729993592189182,-0.0018703246383907413
0.005050202145378491,0.0017132678904982824,-0.005755633515306313,0.006410483378555631,-0.0011973365223768907,-0.0052521668756164595,-0.005336348954588621,0.004427868964993998,0.07321474378660385,-0.0024763260483920526,-0.002946734060502687,0.00455197430459463,0.005995715023791382,0.0006514175467246863,-0.0038268522767097245,-0.0030858332038687596,0.0006087845625241562,0.0008667502465848798,0.00053399619193516,-0.0030047221449448934
0.01003237091844944,0.011298857970082066,0.010714774006755712,0.0065580263792826225,-0.005125462441692119,-0.003162900112594458,0.0010151600450378328,0.027354029274569758,0.07143055332153775,-0.0020856120315264405,-0.00876085732668488,0.003804688756635044,0.008959305131092199,-0.005241072864725726,-0.0011251407431236537,-0.006095986810358667,-0.0010209908315907622,-0.0037552276017371435,-0.0024189721730737967,0.003038442978928757
-0.0016052235302725037,-0.007757716717369745,-0.0024462436062355985,0.0013077115352959968,-0.0051903040353113,-0.0032628774531022866,-0.008050808708322432,0.010128210599474441,0.050972553299151936,-0.003720119248660325,-0.009278960171191352,-0.0011101830796149902,-0.0014839020405177593,-0.007312210794564356,-0.00469160565028931,-0.004669658044102532,-0.003782304132856218,-0.0027544245764417165,-0.00132417223993615,-0.0013028342894767842
0.0037475207007661047,0.008846950738444081,-0.015133495056148272,-0.00800454200246269,-0.012399076852746193,-0.006990333498005485,-0.005500173274444575,0.012932909609726984,0.0729347160879792,0.002707136695103374,-0.0028981072531944927,0.003102349896404022,0.003545121402711948,-0.004194347566415702,-0.0008066478399681443,-0.0003115253312491073,0.0005861837593918561,0.00038304712327557054,0.0036077951379928307,0.00020350530514737786
0.004871319843771293,0.03096905099888523,0.00830867197587598,0.010014115118414612,0.0003809477981217113,-0.005285951447200654,-0.00036210090705678376,0.02168274667372423,0.05728372190008742,-0.001703037156445253,-0.0008164312810272189,0.004637538195029212,0.013373673700166021,-0.0011749232089438566,0.00204508817939032,0.0017407309385751523,-0.000781143484990654,0.001825742447208656,0.0031598617359991366,-0.0006736761061521213
0.004312501709004402,-0.001147425555768211,0.00258435645730225,-0.0017917202154712486,-0.01008158787017035,-0.002742268464083575,-0.0039707008285253306,0.006988460802275031,0.057650529107762985,-0.005286805118809979,-0.01003664105438734,-0.0017356648710727175,-0.005609123349101741,-0.0024454143993874688,-0.0019451888108063641,0.0008502296901917062,0.0015473325859287623,-0.0028072106313745794,-0.0003387246725547355,0.006311353258046004
0.0039196095972780735,0.0012022262634558856,-0.005571158302290757,-0.011868822045581161,-0.000851897750271291,0.0003477620039304519,-0.004341983691666873,-0.0012682222157040734,0.05093200950341714,-0.0017725412841345435,-0.0029546021177367598,-0.0009991053882028144,-0.0036611254509723245,-0.005128435455958679,0.0021197533217962696,-0.012503116475522814,0.0003473953597512902,-0.003320146364356291,-0.002024792479394577,-0.00972835332766252
0.004832805853801481,0.00869276963392801,0.013361748603371405,0.010059563895974266,0.006242170680047276,0.0019823227476856277,-0.000724048530443222,0.015205717017408537,0.09127390668671898,0.004024663012111618,-0.004630072265277463,-0.0006113412170296484,0.0002421637012662736,-0.005776685986258812,-0.0034719435556191834,-0.0033403935334615498,-0.0034440284315539137,0.003297822969261932,0.0016375709654794291,-0.0024275689765268947
-0.0008260647775606312,0.010545213530290842,0.006886028566501901,-0.005059489596505362,-0.00636028566501895,-0.006442191631221972,-0.009750941200137942,0.012910427922749757,0.07566602483044027,-0.0041163136567421545,-0.01184349494194734,0.0010626221404758996,-0.014014362283021031,-0.002224213990113799,0.0019154500517301054,-0.004193549545924801,0.00013219910334519858,0.0036584664904012023,0.005622054259110232,-0.005656900218415917
-0.006869292758874002,0.014287491399049168,0.0032038299013757653,-0.001308899505906924,-0.00533220079381429,0.001409000967971441,0.0012054937237355513,0.011716341612275005,0.08308557411590003,-0.0032710825341413672,-0.0009003300432671279,-0.005526183821271247,-0.0031404647040300772,0.0020652000668639147,-0.005060857801499752,7.988679788060172e-05,-0.005061246545041731,-0.004116405366215848,-0.002891863208922418,0.0018064912396642875
-0.0015804584235404096,-0.0010631152431919255,0.0029612898590114624,-0.003998475462125573,-0.009923554422565706,-0.0047666801000947005,-0.0028875622077058293,0.003229646013552101,0.05705130007466484,-0.0077423406030047385,-0.012479654604697975,-0.0013386567196818854,0.004744186918340343,-0.005330259265160275,-0.004773553016741827,-0.004511444968244039,-0.004645154437561139,0.000681980774577684,0.0016135733855674682,0.0061943723308871546
-0.0004855577689242718,-0.007036162578601202,-0.0022776364421830397,0.0018295792732684001,-0.0019461311380981616,0.0012981207699323649,0.0002760044160706965,0.021276490423846817,0.07827560240963859,-0.005483787740603796,-0.007517070273124338,-0.005503738059808916,-0.0008880142082272946,-0.004568323093169446,-0.0019867817885085735,-0.003527306436902955,-0.000868063889022197,0.0007324617193875226,-0.0001648526376421544,-0.0007353117649881891
0.001169608100685371,-0.0032108996250567847,-0.008901320660091272,-0.010573241309037695,-0.0014896233849975404,-0.0083359205215772,0.0005242041410932652,0.00266540093457196,0.06692837070825268,0.002225578933123129,-0.0030116861302828756,-0.002881729674651168,0.00846209570208325,-0.004876451810633786,-0.0065157340848120415,-0.010310343180569847,-0.00693207237758624,-0.0069680939985193755,-0.006938241826475344,0.00356832963166398
0.009310850439882723,0.0011227108145311139,-0.002203153988868267,0.002246169728888625,-0.0038310192112035236,0.0014270004189359086,-0.0025506463582500418,0.012828415823807537,0.07349744149859358,-0.002258887425938094,-0.006233915853731509,0.0023583847028547655,-0.0012055628703094069,0.0029497576156562455,-0.0013405948889819608,0.0009777664731581814,-0.0017019271051529118,0.003133042073134251,0.0020632593213238517,0.005896335807050091
0.004459039676903631,0.00785742340147826,0.006756697783473087,-0.0046810097555750165,-0.0014310028128111552,-0.0008644732822610024,-6.585707427960718e-05,0.0220466474385169,0.04367970451597036,-0.004419961834635222,-0.0009477864485183729,0.003355140223993425,0.00641273342563905,0.00021026656245910492,-0.003505500652619775,0.004405282848199454,-0.0007470413907744167,-0.0017630652897512532,-0.0036153946862068852,0.00392524031881174
-0.005771097460672647,0.0005801847996028453,0.003176937839459959,-0.009273879828389776,0.0024787524915343417,-0.006507443111509614,-0.010330142193439395,0.010256415006261255,0.0711971220462814,-0.0052042502426699055,-0.010843824329230789,-0.006721029661299538,-0.0025241373178123473,-0.007008713886645368,-0.004106307935120057,-0.009080114406811057,-0.0010179168179494159,-0.002675667064324172,0.0001296709322228473,-0.0005729602762361563
-0.0016484030792570104,0.005939835062860044,0.00423091199586847,-0.0035035424366154254,-0.006744024659877701,0.0012087858883526813,0.002774881784290595,0.005468424705065889,0.055319142068653834,0.00041314978293494065,-0.00852379645917729,-0.0001881768151961838,0.003114762035408181,-0.007320174943111246,-0.0017358746348627885,-0.007517712183077008,-0.004320965737617655,0.00022432742120293003,0.0023514032567822363,-0.0021180381840776308
-0.0037845567206863163,0.010350946479640544,-0.008277543238458352,-0.001827863271142527,-0.0015443279313631431,-0.002124199918289482,-0.0017012120386762253,0.01185251259703124,0.08281873893504023,-0.004889827046166362,-0.013252212991965084,-0.0018262290616913423,-0.0037510554269371667,-0.0032874846792863345,0.0014982976984884266,-0.0009276862317853296,-0.0025885877706658842,-0.0006343456352988719,0.002033228925507324,-0.0030787144218983433
-0.0004592653177341144,0.011158920379787284,-0.002067671846662689,-0.0046721311475410475,-0.0006975214252693985,0.0011363393904910367,-0.006014899896874282,-0.005512961843462227,0.0696138117421144,-0.005736993705771553,-0.010984317769638407,-0.0020758507876676435,0.006210305465666177,-0.002949575050673903,0.0009668930692364519,-0.003044521887557372,0.0027018953806763222,-0.0009884072401408761,0.0009468013228547623,0.0017387361758116281
-0.0027616288469125005,0.00915757548322842,-0.004360211333639475,0.003977702619683466,0.0009315364369458457,-0.006934304209212583,-0.0004274526795010725,-0.007179555992421005,0.0953497545865478,-0.0005396509244230407,-0.007728422046470174,-0.002546932493517118,0.0007446471413697475,-0.0007459404928963243,-0.003134760762301447,-0.004222792733951153,0.0010573148728958315,0.0006880630120863262,0.0015190413678485503,-0.002882718883579016
-0.003483785785376614,-0.0025870360006836736,0.004083126962477868,-0.01008206802028081,-0.0033933065470107327,-0.004078770554704803,-0.001375619531451644,0.01373022442202192,0.05716930676147991,-0.000808281196068561,-0.005111741859381913,-0.0025200143426348685,0.0032654627342825204,-0.003590852884109541,0.0010053248707319051,-0.0038472107261462,-0.001964069689120107,-0.0007679006470941551,0.00020391339461343084,-0.0011854455767381865
-0.006778648591400094,-0.0003677187036644214,0.0009065875873755958,-0.00896801525100609,-0.004290616394831559,-0.008907434865494567,-0.0024155899173903595,0.007897691167125654,0.07684473628468548,-0.00035670408811688814,-0.0021775047659393643,-0.002549459860199066,-0.004499046812116048,-0.0029891972039821635,-0.0028171997458165455,-0.003972887100190581,-0.00409362423215417,-0.005169667443338244,-0.006762126668078771,-0.004620207583139124
-0.0014332516109435423,0.013327547677420759,-0.004259833807033886,-0.0026551821396801787,-0.0023115141784730065,-0.00253281551712915,-0.0012247510359939874,0.0130268382113645,0.06656765962986269,0.002359245839751822,-0.0018810613785771534,0.00266342669935562,0.006322492460567153,-0.0013922457746631477,-0.0023293050704041862,-0.0002792302184808193,-0.0018814953027705972,-0.002678180121932694,-0.00016011802738061798,0.00209064676401034
-0.0010758359981977827,0.0012914061326681381,-0.0058282691751191384,-0.00038681743755425435,-0.0023388535405150955,-0.0014835327860745595,-0.005232658234339582,-0.000577295721198412,0.047308578482547436,-0.0061352322552995055,-0.005943288754088871,-0.0023040546233108806,-0.002270354619281523,-0.007871515071594181,-0.0043190950816309305,-0.006548057304659016,-0.004370011392066575,0.002644717707520605,0.00294435469986849,-2.252772008484172e-05
0.002174316537312748,0.009214967361694127,-0.00786260501082232,-0.005394172506153583,-0.0038103722994157875,-0.0010308336331602997,-0.0027763976219439155,-0.0007834050062535347,0.07392504897173632,0.0018477907036510532,-0.0071465896825260835,-0.001853358918566983,-0.0008258091044597183,-0.0034899857796357402,-0.0005214133557204126,-0.0021156361185829865,-0.001028549237297316,-0.0008052495416930872,-0.0005571070410791523,0.0023172340534891255
0.01083906127908676,0.014206629848888219,0.001943197319453882,-0.0016996768511528203,0.0008853483782961024,-0.0011533698862356777,0.002414676784933889,4.734660362618603e-05,0.07553653965857474,-0.002257903240759096,-0.008475538691776863,0.0015543260889719246,0.00021223197849209451,0.0022981312990848824,0.0007519170408042064,0.0016173997112850836,0.0036612499503357763,-0.0007067225555246082,-0.002889632749281479,-0.00035890712119400757
-0.0017915180025904864,0.003937048544615152,-0.00492717115771234,-0.0024772931350968363,0.0017478127508086083,0.002905405942325012,-0.004785129089420881,0.01301800656373423,0.04416813013040063,-0.00364859388285399,-0.007045485247490857,-0.004579714406045576,0.008315122811757558,-0.008280357270567218,-0.0056266538464594396,-0.003831957280102949,-0.0014178380998545292,-0.0017799957089388641,-0.0012666576607359703,2.7613772716861273e-05
-0.00229419420572029,-0.00444428161190259,-0.008807961115588991,-0.00907698373651833,-0.004379381213079158,-0.007422023566521141,-0.002307453426985284,0.004089771906501572,0.06421772339170881,-0.008059512967867322,-0.006964231506003271,-0.004907656502426782,0.00623357862892675,-0.0021158925723935964,-0.007178821534371027,0.002131594281786375,-0.007506463870366675,-0.0017425408157212274,-0.002008423094772005,-0.005110034090155713
0.00274809160305346,0.014875871224693017,0.013444407567208794,0.0013478260869565384,0.0015253899767673663,-0.003830401593096555,-0.005038499834052412,0.012769498838367099,0.07505658811815469,0.002503153003650893,3.48489877199043e-05,-0.0018735479588449899,-0.0014945237305011184,0.006388649186856987,-0.0017089279787586898,0.0026873547958845335,0.0025914371058745724,0.001128443411881863,0.0009372718221042686,-0.00011583139727844305
