total_claim_charge_amount,days_taken_for_claim_filing,patient_age,mins_mean_quantity,units_median_quantity,count_of_unique_HealthCareDiagnosisCode,count_of_lineitems,count_of_holidays,noise
0.036628259551243235,0.11023347483323231,0.00735294117647064,0.0,0.0004699818071558615,0.0007883565797453307,-0.007201334141904159,-0.0015463917525772807,0.012340812613705333
0.044059218018473956,0.0048462609135770775,-0.0034796912564849292,6.326711375422844e-05,-0.0008983930153106834,0.0039352144755155916,-0.014184486903707504,0.009932936859420437,0.011135012020751567
0.03357296908698772,0.02450275581116699,0.004397316079559055,-0.0009944883776659918,0.0019530313922836884,-0.0012101605559549978,0.0031871555236040795,0.006230529595015533,0.006026839204409262
0.026456111566858086,0.05190046486190869,-0.023502871205906474,0.00010937927262784086,-0.0015313098167896832,-0.010678151490292586,-0.0005468963631391599,-0.007670221493027074,-0.01874487284659556
0.0035045057931626933,0.04651695036475474,0.005735946216564214,0.00031469031612078033,0.0002288656844514847,0.018952939493634736,0.0031469031612073152,0.0010585037905879613,-0.005063653268488011
0.006595689431316521,-0.0038518133818056244,0.004985717995325855,-0.0005799359473730115,0.0016965290400761447,-0.0006664935514585357,0.010516748896390505,-0.001315675582099929,0.003367090798926653
0.01931415929203545,0.05649336283185845,-0.022842920353982242,0.001471238938053132,-0.0092809734513274,0.0013938053097345526,0.007013274336283215,-0.005984513274336245,0.007223451327433661
-0.027157226045526728,0.02002823363331569,-0.024475030880536437,0.0,0.001023469207693667,-0.004411505205576138,-0.005752602788071276,0.006899594141521087,-0.0309511205223222
0.01821943406300055,0.07498665242925787,-0.011412172984516833,-0.0005205552589428786,-0.00016017084890550536,0.0015750133475707529,-0.01434863854778432,0.004818473037907112,0.017405232247730894
0.0392150322437181,0.07262619524127202,-0.010618189904380649,-0.0004113853680230872,-0.003179897709584123,0.017289303980431447,0.007482766288636889,-5.5592617300370684e-05,-0.005703802535023306
0.032727769430405715,0.08598552110367438,-0.0017210763556890774,-0.0022401311296270433,-0.004917361016254585,0.0035514274006283597,-0.005081273050129731,0.005327141100942523,0.002212812457314617
0.007392273402674565,0.025532441802872684,0.002488855869242168,0.00032194155522535794,-0.003306092124814264,-0.010339276869737502,0.0010401188707280795,0.002501238236750858,-0.004767211490837087
0.013620162932790225,0.01398930753564156,-0.004658859470468435,0.0006746435845213728,0.00042006109979632057,-0.011876272912423613,-0.00011456211812626016,-0.01075610997963341,0.011659877800407337
0.020229815542788042,0.06723616570910193,-0.001103719383126678,-6.047777441786639e-05,0.0017236165709102135,0.0006198971877835136,-0.002887813728454769,-0.007529482915028707,0.007559721802237707
0.013052737066265741,0.04668670925717144,0.011662282349993692,0.0018163597644995089,-0.00025053238131033105,0.005530502317424457,-0.0007766503820619275,-0.004384316672930044,0.0017662532882374514
0.02875478728910047,0.06572301004036846,-0.001770003105268636,-0.00034157954663082134,0.0010143877445398576,0.013839147086222903,0.011282475934168267,0.011613704585446583,0.005040886036642123
-0.005804402584601931,0.04145219581644944,-0.03490307742854015,-0.0022012923009528174,-0.0010513634870222498,0.004643522067681505,-0.0003504544956740907,0.0023108093308509157,-0.00904610666958714
0.052607303010890415,0.06380525304292119,0.02308776425368351,0.0,-0.0011915438821268776,-0.002357463164638107,-0.0007303010890455042,0.003971812940422781,0.009967969250480435
0.05053398058252424,0.05853155339805821,0.02848300970873783,-0.0009223300970873982,-0.0019053398058252792,0.01247572815533977,-0.0022208737864077956,0.008349514563106763,0.02402912621359221
0.026869688385269135,0.05420679886685555,-0.051869688385269105,0.0,0.0011473087818697158,-0.007974504249291758,0.0013881019830028652,0.011912181303116142,0.00579320113314451
0.016142663962136632,0.022954699121027773,0.014418526031102141,8.451656524683937e-05,-0.005003380662609825,0.0055273833671400045,0.0027721433400947127,0.010125084516565297,-0.0021298174442190287
0.037016021361815796,0.09682910547396531,-0.0083222073876279,0.003204272363150895,-0.005941255006675528,0.0005562972852692805,0.007643524699599513,0.009902091677792667,-0.0022919448153092435
0.04014004969505307,-0.02454257962502826,-0.0004969505308335287,-0.007680144567427149,-0.0053986898576914525,0.0051728032527671,-0.003715834651005212,0.0005195391913259239,0.022035238310368178
0.017432312472259227,0.05842210386151797,-0.010796715490457165,0.0,-0.0017532179316466889,-0.005659121171770953,0.0051043053706169685,0.0013981358189081195,-0.010064358632933867
0.0043189881227825855,0.05903131266389011,-0.010751195434212591,0.0020206694431589623,0.0004935986426036654,0.009208699676075826,-0.0009254974548820405,-0.00874595094863495,0.006617306802406253
0.026181434599156127,0.06689873417721522,0.00027426160337554737,-0.00022151898734174003,-0.0029008438818565073,0.004704641350211014,0.0007172995780591052,0.0072679324894515005,-0.02053797468354429
0.014071224717706877,0.03860280431815357,-0.005236381685072633,0.0,0.0011663978161061794,-0.005596227819828792,0.0002853952103238244,0.0003970715969723093,-0.0035488273979402242
0.017961952514378425,0.014112962689868752,-0.01595634862114733,0.0010912844713169222,0.0045421029346704,-0.006090547116944389,-0.006503465565550792,-0.007049107801209276,-0.008007668485474106
0.03311219049875609,0.05719701457173323,-0.012261580381471394,0.0003080203767326095,-0.002250918137661395,0.011325672313706913,0.008897050112545902,0.0045847648382893015,0.00897997867551239
-0.0036096088542321046,0.05509369890579807,-0.01754496289774866,-0.00280467865677263,-0.0035467236825555857,-0.001295434536536222,-0.003961765815620621,0.013708967425481111,0.0017104766696013685
0.06242691671263095,0.1058466629895201,0.012024269167126279,1.10314396028377e-05,0.002967457253171479,0.005780474351902898,-0.003750689464975232,0.008847214561500238,0.010700496414782079
-0.01936942929360117,0.05119063456166023,-0.010429692696554471,-0.0003990953837967215,-0.0074497804975389385,-0.0007449780497538749,-0.002700545430357848,0.003857922043368367,0.0026805906611680197
0.02959302325581392,0.06117005813953487,0.00834302325581393,0.0,0.0022529069767441624,0.022238372093023227,-0.0037790697674418674,0.005348837209302293,-0.00015988372093024284
0.017743041272453085,0.027382421500068588,-0.025010283833813228,0.0010558069381598866,0.002413273001508309,0.006060606060606067,-0.003907856849033298,0.004278074866310188,-0.014561908679555724
0.02601174586225307,0.016433529097704236,0.0038334223171382796,-0.0005018686599038813,0.0013240790176187955,0.006705819540843594,-0.008040576615056038,0.002744260544580901,-0.009578216764548841
0.0269403242497413,0.046142347936069916,-0.010900310451879947,-0.00036794296883980727,0.0036219385995170717,0.009474531447625634,-0.0079567667011613,-0.007370357594572841,0.02389329653903647
0.031508115882473785,0.013529895212656639,0.02458393260735563,0.00021573864803775544,-0.007900143825765382,-0.0046229710293815614,-0.005742757345387328,0.0009554140127388422,-0.004499691801931394
0.009450222882615178,0.01838038632986629,-0.0377117384843982,-0.0006389301634472488,7.429420505200568e-05,-0.003781575037147078,8.915304606240681e-05,0.007057949479940584,-0.0019167904903417353
0.04891524443158805,0.10341336418860281,-0.0018079259473532505,0.0005785363031529878,-0.005944460514897343,0.006060167775527892,-0.004223315013017104,-0.0003181949667342088,0.008562337286664713
-0.03158801696712623,0.07314422057264047,-0.017484093319194094,0.0001855779427359483,0.0023992576882290173,-0.006110816542948094,0.010352598091198272,0.009901908801696679,0.024005832449628794
0.023325567850902736,0.03198893418753641,-0.0241846243447874,-0.0015142690739662235,0.000931857891671517,0.0024024461269656293,-0.00604251601630752,0.0049941758881770545,0.0060861968549796195
0.015433775363476575,0.029173989455184506,-0.006949992011503448,0.0005591947595462333,-0.006997922990893135,-0.0005751717526761846,0.002652180859562192,0.004697235980188508,0.007397347819140421
0.017772003163484328,0.05037848830640603,0.009546943848152712,-0.00022596316800362892,-0.002124053779234003,-0.007050050841712818,-0.000158174217602558,0.011015704440176244,0.0022144390464354123
0.024679995768539097,0.08435417327832435,0.014207130011636515,0.0,-0.00017983708875485283,-0.00033851687295037846,0.0015867978419549344,-0.00342748333862265,-0.016899397016820063
0.0478147179678745,0.054152658448512025,-0.01433196364089152,0.0002116797410036453,-0.0014942099364960604,0.010608890549122164,0.0032997136097622113,-0.0018677624206200672,-0.027325364213671988
0.006568586821384226,0.013323663489432291,0.004164939908827226,0.00031081641110655147,0.0003004558640696597,-0.007604641525072476,0.002175714877745605,0.004351429755491143,0.013758806464981399
-0.005754646840148675,0.004118959107806713,0.004669144981412654,0.0004758364312267949,-0.0005353159851300915,-0.003539033457249047,-0.007211895910780636,0.0019925650557621024,0.006245353159851336
0.05009428032683851,0.05648020113136398,0.009264613450660009,7.542426147081339e-05,0.0011439346323067756,0.0008548082966687853,0.003808925204274083,0.003934632306725372,0.005933375235700844
0.008942457231726281,0.042363919129082425,-0.01920684292379471,0.0016174183514774288,-0.0053810264385692145,0.0075272161741835155,-0.005241057542768268,0.002021772939346822,0.0042301710730948735
0.025750589199713035,0.0595757762065785,-0.003632544318065434,0.0,0.0018854390818730748,0.012204119274515767,-0.003381494005533414,-0.0020493903063839025,0.01949994876524227
0.012589832313015725,0.05455594002306807,0.009298198917576106,0.002289060420548339,-0.0041611214621595114,0.01084198385236449,0.004702333422056648,0.0019164226776683612,0.001153402537485615
0.022016318628128917,0.02747891024754533,0.005103028626745987,1.3829345871940735e-05,0.0005393444890056887,0.004729636288203609,-0.008242290139676344,0.007993361913981511,0.01608352924906653
0.02661770174786169,0.05836742283376724,-0.011091483822982483,-0.0005113425065079391,-0.0004276682781702679,0.014838229825213878,0.005029750836742309,0.010050204537002626,-0.006359241353663026
0.011428207414957304,0.03116320550388584,-0.027532169703146904,-0.00029303095935789836,-0.0009427952605427393,-0.018486431392534097,-0.0040259905720474,-0.003822142948146268,-0.007287552554465548
0.04861912934935249,0.030004680917459847,-0.00847246060227801,0.0,0.0007645498517709681,-0.01332501170229362,0.005133406147604947,0.0016539241691371886,-0.019893899204244014
0.01722419140451926,0.03891227292866636,-0.022064687638458147,0.0011741249446167279,-0.010002215330084196,0.0038989809481612793,0.001750110766504187,-0.001916260522817903,-0.000598139122729302
0.032699370409233944,0.07507869884575022,0.015293809024134264,-7.86988457503246e-05,0.000367261280167841,0.0011935991605455999,0.003816894018887673,-0.0008656873032529599,0.017162906610702987
0.042244725738396605,0.0670717299578059,-0.00251476793248947,-0.0003881856540084661,0.00027004219409281215,0.0015189873417721488,0.008691983122362846,0.0029198312236286663,0.0013670886075949017
-0.00013867488443762842,0.0773805855161787,-0.020785824345146427,0.0005084745762711562,-0.0009553158705701503,0.006209553158705683,-0.018782742681047803,-0.0036671802773497906,0.004114021571648663
0.048338637810311905,0.06561425843411839,-0.0018968809675366071,-0.005907065563335456,0.0012730744748567946,-0.006874602164226617,-0.001145767027371103,0.01610439210693826,0.031858688733290896
0.04261181596821735,0.08028963219274637,-0.017864923747276683,-0.0010636934512367024,-0.0008842752787389552,0.004562347814942957,0.007125464564910955,0.018979879533512756,0.007932846341150834
0.034240393819226035,0.04345685765075894,0.0059619855052646,0.0012170108026801519,-0.007261041980035554,0.0182551620402024,0.007425133324217137,0.013769998632572122,0.011978668125256386
0.013209176122348298,0.06938825851011346,-0.007165762210162807,0.0010976813024173749,0.0015540207202762834,0.016206216082881107,0.0027133695115934887,0.003971386285150469,-0.017365564874198314
0.02891681247017658,0.07122634006680455,-0.01926196914267535,0.0007952918721170655,-0.0036583426117384856,0.0029902974391601833,0.0016223954191188494,0.007714331159535559,0.0007157626849053855
0.02571786310517531,0.030926544240400665,-0.012120200333889797,-0.00012520868113519157,-0.0009348914858096746,0.0026794657762938432,0.0071118530884808125,0.004207011686143592,-0.014407345575959917
0.015437840290381172,0.035480943738657025,-0.021449637023593426,-0.00011343012704170263,-0.0033802177858438644,0.0015086206896552045,0.004673321234119843,-0.004162885662431881,-0.028607078039927347
0.013989417989418041,0.04265608465608471,-0.018021164021163973,0.0,-0.001449735449735412,0.008264550264550318,-0.003227513227513168,0.005724867724867788,0.006650793650793729
0.01437098255280076,-0.0029384756657483855,0.005984083256810551,7.652280379554233e-05,0.006167737985919819,0.01681971227425775,-0.0009335782063054576,-0.015426997245179052,0.002464034282216121
0.025639757695636013,0.0042403263691432325,-0.007009519100012407,-0.00046977376684391724,0.0009889974038817862,-0.012819878847818067,0.00895042650513036,-0.0009024601310421932,0.008369390530349807
0.02838289341797532,0.012629468760441086,-0.0046775810223855015,-0.0011693952555963615,0.001252923488139024,0.004326762445706689,-0.016622118275977215,0.004493818910791925,-0.00497828265953888
0.014206128133704744,0.08041434540389973,0.0022806406685236813,0.0,1.7409470752105526e-05,0.00927924791086352,-0.004213091922005541,0.006215181058495822,0.008913649025069647
0.0068140520896426415,0.056390066626287115,-0.0023924894003633955,0.0,0.0006511205330103186,0.006102362204724432,0.0008176862507571437,0.01053906723198066,-0.005572380375529951
0.03269939379531678,0.056709853797694054,-0.014774753357898495,0.003661000832045658,0.0002496136930940085,0.011636752644716508,0.005301319386663517,0.004172114584571507,2.3772732675619856e-05
0.03297927193977522,0.06990821903681553,0.008724347736413363,-0.0003609363720738057,-0.0023099927812725183,0.007620913684644748,0.0047231102402805255,0.007177477570382618,-0.01867587913787766
0.06211971133437103,0.08872223008348663,-0.01982453657846326,0.002872506013867293,-0.002419697184095093,0.008957124663930949,0.005589358992500371,0.004032828640158493,0.007895853969152423
0.03166666666666663,0.004131054131054091,0.01608262108262105,-0.0005698005698005937,-0.0020085470085470457,0.006111111111111067,0.015427350427350394,0.01025641025641021,0.004052706552706509
0.023256571800999402,0.04604605691940043,-0.01160112969802295,-0.00010862480990651014,-0.003139257006300189,-0.00045622420160758016,-0.0064088637844883275,-0.017564631761894357,0.013197914403649858
0.03386773547094191,0.006038392574622931,0.009925113384664074,-0.0002742326758780722,0.0006750342790844855,-0.0012762366838941052,-0.007667967513975327,0.01101149667756567,0.025830608585592253
-0.001974760458050939,0.008284645945314351,-0.043917971488665566,-0.00239541949053515,0.0018754381864921842,0.007081093713484471,-0.003972890862351003,-0.01200630988548725,-0.039588688946015416
0.01744608674582023,0.0415071480494306,0.027041434456021352,0.0016719166464744695,0.0027986430821420162,-0.002931911800339193,-0.0006178822389144245,0.012042645989823141,-0.016598013084565023
0.028094439787650204,0.046884604638167106,-0.016778429728974552,-0.0008941044984632218,-0.001830120145291958,0.010016764459346216,-0.004791841296451482,-0.001411008661637303,0.008577815032131907
-0.012061985201731152,0.027404718693284917,-0.0033505514449253372,-9.772441714367419e-05,0.007133882451486773,-0.007147843082507333,-0.004844338964121208,-0.0013262599469496372,0.006561496579645365
0.02006506180871831,0.04054651919323358,-0.01570592062459334,0.00039037085230974044,-0.002316200390370826,0.015679895901106078,-0.00776837996096289,0.005894599869876416,0.014677944046844516
0.023079254432489826,0.049280193968783206,-0.03159569631762382,-0.001166843461130418,-0.00028792241248669636,-0.005106834368843715,-0.0025913017123806227,0.008501288073950675,-0.004030913774814293
0.01644007768764989,0.07640808865531813,0.026710841997029545,0.0001942191248714198,-0.00262767051296704,-0.0028447389466469074,0.000822575117102664,-0.01477207814463618,0.015114817776762213
0.0076202069385270296,0.03353621424223975,-0.016920267802799826,0.000279975654290876,-0.00051125989044436,-0.005429093122337236,0.00626902008520992,-0.006682897139379251,-0.02793670115642124
0.02057636241309705,0.030130074007624984,-0.021193092621664113,0.001749271137026176,-0.0002466920834268249,-0.000549450549450603,-0.0022762951334380443,0.007490468714958476,0.002825745682888514
0.023236741388737065,0.019600874794969976,-0.020954073264078686,0.0003963914707491134,0.000792782941498138,0.0026243849097868145,0.0008747949699289715,-0.005481137233460842,-0.005508474576271127
-0.00034089698519225166,0.03707254713966128,0.011004580803238562,-0.0007457121551081025,-0.0023223607116224067,0.0020134228187919877,-0.008383935229572769,0.009843400447427342,0.009513156493022312
0.0419997669269316,0.028551450879850847,0.004603193101037184,0.00016315114788485464,-0.0057452511362312,-0.00956764945810511,0.0024239599114322607,0.010348444237268373,-0.007050460319310103
0.01887417218543049,0.03339276617422317,0.0009042282221090713,0.002967396841569081,-0.011691288843606684,-0.002649006622516492,0.008036169128884395,-0.0035404992358634368,-0.024528782475802303
0.031014492753623245,0.07182884748102145,0.010683229813664642,-0.000772946859903334,-0.0009661835748791647,0.01093167701863359,-0.0004554865424430066,0.004527260179434145,0.01530710835058664
0.03131437989287185,0.06437302568328528,-0.03705534953989835,-0.0008652657601977531,0.0024584535091333624,0.004161516275236932,-0.005067985166872679,-0.013624502128828453,-0.0017854690289795306
0.021681298217611,0.057967544559723284,0.006677307794626175,0.0009710029263101383,-0.0006517690875233129,0.00916467145517419,0.0010641127959563179,-0.0007049747273211616,0.016773077946262215
0.026200480192076797,0.029951980792316896,0.011314525810324088,0.0004601840736294216,-0.0074129651860744715,-0.00039015606242498446,0.005462184873949538,0.004431772709083603,0.0028111244497798725
0.03453117922391669,0.008727162917107113,0.007564547788011533,0.0005888570134380711,0.007398459912426447,-0.006568020534500918,-0.009768986863958884,0.002098746791484274,-0.006039559112184767
0.03323778812850827,0.04331780723754923,-0.017604203989012336,-0.0016003821808193374,0.0012301445121222776,-0.0060074047533739796,0.006998686253433617,-0.00013137465663444204,-0.016278514272064993
0.015244215938303319,0.0496015424164524,-0.005025706940874064,0.0007583547557840186,0.0035347043701799198,-0.01131105398457588,0.0033547557840616694,0.008406169665809727,-0.007133676092545016
0.045581057222972246,0.07605151106033856,0.008567867899054926,0.00015577941634644654,-0.003240211860006248,0.003655623636930083,0.0034998442205836588,0.005743067815972569,0.01052030325059714
0.0013086454127802182,0.05932061812613119,-0.00828344702770425,0.0005986356675484417,-0.002812195461506295,0.0024084644299039782,-0.01085897257413333,0.0075038284839204165,-0.0027425866629541386
0.02714116251482801,0.07389086595492292,0.02822064056939504,-0.0005219454329774443,0.0033214709371293337,0.012550415183867148,0.0013167259786477149,0.001992882562277609,0.019549228944246756
0.05517477724468811,0.0400137080191912,0.01255654557916377,0.00042494859492799855,-0.002796435915010298,-0.0026045236463331455,-0.0003152844413982558,0.0060315284441398,-0.007950651130911635
-0.011930344572063777,0.045868840311226323,0.011757441027541027,2.4700506360342268e-05,-0.0010374212671360183,0.004606644436210894,0.0015067308879831542,0.003964431270841007,-0.01675929356551814
-0.000873685769287702,0.08393306678513257,-0.013860506441581466,-0.000873685769287691,-0.0005330964015992312,-0.0121279431363838,-0.007803938990078451,0.005952909817858776,-0.030756700725603416
0.044962548792066695,0.05782255512184834,0.003418082076168416,-0.0019305833948728313,-0.0034075324401307673,-0.006783415972148932,0.00029538980905162714,0.00018989344867607061,-0.004726236944825368
0.027801047120418802,0.04589005235602091,-0.025510471204188513,0.0008769633507852981,0.003141361256544473,0.005392670157068036,-0.001819371727748742,-0.009541884816753965,0.0032068062827224743
0.028726513569937384,0.04481558803061935,-0.017606123869171864,0.0002783576896311812,0.0014335421016005822,0.0027139874739040117,-0.007084203201113426,0.006207376478775251,0.012929714683368154
0.010368663594470001,0.004920032529140644,-0.017904581187313657,0.001355380862022182,-0.005611276768772067,0.010870154513418218,-0.008349146110056983,0.006031444835998867,0.002588777446462409
0.042732408834103765,0.0525834617360041,0.022023626091422686,0.001242937853107362,-0.0014278376990241371,0.0035850025680534193,-0.0020133538777606596,0.010796096558808421,0.00466358500256806
-0.047948717948717946,0.03346153846153847,-0.04642307692307694,0.0025000000000000022,0.0025512820512820556,0.005576923076923079,0.00015384615384614886,0.008961538461538488,0.03133333333333333
0.006565478291563742,0.047523238028003324,-0.02508530415342978,0.0,-0.0010354159312860101,0.005188845746558435,0.0032239086951406206,-0.0002117896223084781,-0.0038239792916813565
0.02069980379332893,0.039633747547416595,-0.009892086330935279,-0.0007357750163505816,-0.0001144538914323534,-0.004774362328319204,-0.005117724002616131,0.017789404839764524,0.0025997383911052774
0.0025907279211243696,0.051048877700860064,0.02378854625550656,-0.0010803440318859158,-0.003849381162156529,-0.0019299349695825808,0.005601006922592788,-0.00422697713446617,0.004531151667715505
0.034180035650623906,0.05992275698158055,0.0011883541295306444,-0.00035650623885916664,2.9708853238297196e-05,0.0007427213309566527,0.006684491978609664,0.011096256684492023,0.014111705288175902
0.03097357065803663,0.06889158576051775,-0.016464401294498398,0.000552858683926627,0.005649946062567401,0.006917475728155309,0.006580366774541502,0.011097626752966527,-0.004274541531823095
0.019701162147205364,0.029404168972514338,0.016482198856299635,0.0007747648035418165,-0.006548607268031703,0.007175797823279884,0.007526286662977344,0.012977310459324898,0.012064194798007789
0.02501842299189385,0.043699336772291805,0.0037337263571603717,-0.00013510194055520451,0.003144190616556075,0.003291574551707166,-0.011274871039056788,-0.002714320805698889,-0.01086956521739133
0.03699413699413697,0.07554697554697554,-0.01430001430001433,-0.00011440011440013719,-0.00047190047190049934,-0.004290004290004301,-0.009581009581009603,0.0011154011154011045,-0.011997711997712013
0.0070258782347793255,0.00925115639454931,0.004000500062507806,-0.0005875734466808336,-0.0027253406675834535,0.014964370546318306,0.0012126515814476768,0.0019502437804725602,0.012701587698462313
0.02818193565060089,0.019278976611965398,0.00014213722703193543,0.0,0.002261274066416885,-0.011306370332084226,-0.002067450575009677,-0.0005556273420338154,-0.013864840418658686
0.011854022376132155,0.07092434736281303,0.023494938732019223,-0.004381992541289292,0.003862546616941953,0.010562067128396403,-0.00631326584976023,0.005394246137453406,0.01870005327650509
0.00962199312714775,0.057134319438219026,-0.03895114298520843,-0.0008964589870013473,-0.0005229344090841304,0.0028537277752875845,-4.482294935008735e-05,0.013880173315404143,-0.005378753922008072
0.044511593487913156,0.05721509620128269,0.019400592007893413,0.0010483473112974928,-0.0019733596447952806,0.010088801184015773,0.008411445485939806,0.006943759250123316,-0.01721756290083868
0.02442630385487532,0.0584761904761905,-0.015256235827664378,8.163265306124768e-05,-0.004943310657596345,0.009342403628117946,0.012743764172335637,-0.0027210884353741083,7.256235827668434e-05
0.02912596401028278,0.020064267352185104,-0.011413881748071985,-0.0020051413881747916,-0.0004241645244215664,-0.00010282776349613831,-0.016221079691516684,0.01281491002570696,0.025385604113110548
0.03711231358057273,0.09285997096476176,-0.0012405965421671162,0.0005279134221987336,0.0031146891909726304,0.016893229510360253,0.0011086181866173605,0.002613171439883799,0.023544938630064627
0.01654094238548163,0.07470208811632233,-0.06427243905105495,-0.0004919645785503079,0.002131846507051549,-0.00690936919208478,0.007969826172515616,-0.004952443424073427,0.005991035312124226
0.0006248264371007562,0.010719244654262671,-0.011982782560399918,0.0018050541516244968,-0.008108858650374917,-0.006123299083587941,0.0058178283810052635,-0.002235490141627361,-0.0067342404887531515
0.0040182648401826835,0.017146118721461222,0.019315068493150723,-0.0002511415525114025,0.0016666666666667162,0.009429223744292276,0.00047945205479457134,0.0015753424657534599,0.011221461187214659
0.02708469055374598,0.024560260586319264,-0.03697068403908789,-0.0008631921824103772,-0.0013029315960911615,0.0011400651465798383,-0.009218241042345232,-0.003648208469055342,-0.027345276872964137
0.0024507192328183216,0.06584976025572721,-0.04322056473095367,0.0002397442727756993,0.000119872136387833,-0.0009856153436334724,0.002637187000532748,-0.0017048481619605926,0.02742408098028769
0.009262890760179965,0.02848079363248359,-0.0025723843580574444,0.0012227477217672366,-0.006125273964701816,-0.01015111316184103,0.0003575960318376037,0.009516668589226007,0.0024454954435344624
-0.006111578357162861,0.06355480796187273,0.015601345668629096,-0.0030978413232408243,-0.0010513036164844336,-0.006728343145500426,0.003602467059153347,-0.005803195962994112,-0.007541351275581721
0.04653155761436017,0.04068326577880719,-0.005442964678633477,-0.002281412854661269,6.948465547192972e-05,0.006381007527504356,-0.0028720324261725327,0.011268094962362507,0.005825130283729019
0.01501747986016112,0.047362821097431215,0.0252621979024168,0.0,-0.004483964128286955,0.003283173734610145,-0.004605563155494752,0.0033135734914120476,-0.001413588691290457
0.02126374087438112,0.04536376604850213,0.01747923135017202,0.0015691868758915817,0.00031048082571114575,0.006301921624569917,0.0046068641436603055,-0.009582948728706898,-0.01925820256776034
0.05532339476464369,0.10996595844582693,-0.0022537856555934323,0.0011151543608404423,-0.0026646319990609514,0.017713346636929184,0.0042023711703250925,0.009590327503228024,-0.0025355088625426125
0.03666927286942927,0.017630961688819398,-0.020582486317435488,0.0,0.004085222830336221,0.008092259577795146,0.010652853792025041,0.009382329945269751,0.011591086786552008
0.012134681631292322,0.05789532170241135,0.007623069229914403,-7.778642071344377e-05,0.0026891876875208,0.008845427269696605,-0.0064673852650294905,-0.005089454383820446,-0.0019113234803867618
0.027440597420230882,0.06820095044127635,-0.015003394433129646,0.0010047522063815761,-0.007236931432450744,0.0011812627291242772,-0.0024711473183977816,0.00044806517311613003,0.02238968092328586
-0.005231090608408029,0.05033510314213596,-0.013108190443032453,0.000748542083732251,-0.002045434763686993,0.00747671685960487,0.005796849160066175,-0.006815214553050719,-0.008486378274871632
0.04581689566045434,0.07902326214120528,0.030363215888994675,0.00010882873078489341,0.0024622500340089728,0.002312610529179704,0.010053054006257644,0.015385661814719087,0.022296286219561978
-0.006732250800047379,0.048773260637667466,-0.010394690055706956,0.00028446130141049906,0.003295010074671123,0.0013748962901505624,0.0020149342183240827,0.004290624629607731,0.007976768993718186
0.02271880819366856,0.06910184787279763,-0.015885976221171695,-0.00326600773528144,-0.0022632860621687122,-0.005514969202119991,0.010929666236928825,0.02397937258272457,0.0138948574702765
-0.01805555555555553,0.041933221099887785,-0.021731200897867554,0.005036475869809232,0.002581369248035931,-0.013538159371492674,-0.0001964085297418483,-0.013622334455667767,-0.00890852974186307
0.03389519178822257,0.03364667747163695,-0.011615343057806603,2.1609940572642205e-05,0.0027984873041599244,0.004873041599135608,0.0022150189086979745,0.007855213398163141,0.014186925985953525
0.02748670212765958,0.01839095744680852,-0.005359042553191496,-0.0011702127659574458,-0.00019946808510638015,0.005744680851063844,-0.004986702127659559,0.005744680851063821,0.01926861702127658
0.010403772472737938,0.06853816681402883,-0.003566165635131191,0.0007957559681697091,-0.002652519893899241,0.006351311523725267,-0.0017536103743000853,0.007029177718832847,-0.027689360447981193
0.023420074349442398,0.023296158612143743,-0.025819533626225067,-0.0009575306973076403,-0.0003830122789230561,-0.00250084488002702,-0.00030415680973301386,-0.0010363861664976826,0.008426270136307312
