HCPCSCode_Evaluation_and_Management_Services,HCPCSCode_Medicine_Services_and_Procedures,HCPCSCode_Pathology_and_Laboratory_Procedures,HCPCSCode_Surgery,RevCode_Emergency_Room,RevCode_Pharmacy,RevCode_Physical_Therapy,RevCode_Radiology_Diagnostic,admission_source_code,admission_type_code,ccsr_category_1_code_OtherDiagnosisInformation_HI_1,ccsr_category_1_code_OtherDiagnosisInformation_HI_2,ccsr_category_1_code_OtherDiagnosisInformation_HI_3,ccsr_category_1_code_OtherDiagnosisInformation_HI_4,ccsr_category_1_code_Patient’SReasonForVisit_1,ccsr_category_1_code_PrincipalDiagnosis_1,claim_creation_hour,claim_creation_weekday,claim_freq_type_code,facility_city,facility_name,facility_state,other_hcpcscodes,other_ndccodes,other_revcodes,payer_name,subscriber_city,subscriber_gender,subscriber_pat_gender,subscriber_state,noise
1.1273493301722227e-05,0.00024661795200945356,-0.0003232283334979158,0.0006829103716138318,-0.00021320891346566785,-0.00609550376880289,0.0001250781738586615,-0.0014003818175833626,-0.008598795299693906,0.003275484677923679,-0.007535795398439804,-0.0021696125868141403,0.00026488594845462953,-0.0019518778183733488,-0.0008390935123926191,-0.004193739508245309,0.002775830288667247,0.040769724498864415,0.04349404232908723,-0.006449425627859518,-0.0008103749053684828,4.3448207761409566e-05,0.0006593759257430443,0.0011936736776274382,0.0014615220038840082,-0.003951318258121872,0.0005794740133636012,0.001877489220236317,0.0033427141963727203,-0.00017683749711991937,0.001300813008130086
0.0010922963496903249,-0.0021491498961391685,0.0024487686990696035,0.0026626966739097145,-0.0008936970133830546,-0.003714764694182493,0.0003606342616755298,-0.007341744892572455,-0.009930191136906474,0.0007177541525655196,-0.0035296994240918587,-0.0014408172482327619,-0.001096184589708471,0.0003168915614722878,-0.003009647321675646,-0.0027154870095396967,-0.010333371717241246,0.026267902728198532,0.02382391955530492,-0.003458365174529665,0.0002015155163208382,-0.0033964524296266284,-0.0017766265928698898,-0.0021173710113761234,-0.0007059398848183962,0.0008502534085657488,0.0002845144859372484,-0.0013386761739120456,0.0012428161026973527,0.0007426538434504359,-0.0012346657534287764
-0.007194214457846559,-0.0017327531135160278,0.0003802158114116994,-0.0013956268461299936,-0.0014161833258486633,-0.009308764650444945,-0.0006225450819412837,-0.0025206987938090064,-0.019923023889791967,-0.0030630736048474993,-0.004454035711349058,-0.0020403887388441453,-0.0029212338947887883,-0.0026399263761772594,4.348486094334359e-05,-0.0019353135021283885,-0.009690482666143797,0.04418963194413698,0.06303707756434176,-0.005205137854915531,-0.00532452356405082,-0.001737101599610369,-0.0034549117336386435,0.0007834390674316017,-0.0019084319517270521,-0.004348565157715612,-0.0029056584082327143,-0.0015584183528251083,-0.003154391812828494,0.0005418213673538009,-0.0011878482742044727
0.007873246293798186,-0.0004830233846094156,-0.00184455644851913,-0.002177964647570829,-0.00029797485906879473,-0.002445179461496949,0.00013357253162842307,-0.0028681475198754857,-0.007023543640901242,0.0035089469183456788,0.0034574709244335035,-0.0023091656564444675,-0.001345281157972733,-0.0020153060868619453,-0.003186419823698228,-6.417061571706295e-05,0.002053110949599546,0.053483069420051065,0.042029800275933636,-0.0005759312760606039,-0.004957389316150518,0.0002469871198413909,0.002509489578552493,0.0001950228712444435,-0.00033068792295062324,0.002072780638330207,-0.00044912455935015584,-0.00030271790457830905,-0.0017817110955179794,0.0001318287648969796,-0.0006979949472615266
-0.002910764275031652,-0.000311615599953996,-0.0002974268512482614,-0.0004774322199639802,-0.0004175326916439848,-0.007329063926065138,-8.214135061550554e-05,-0.0022646776853165853,-0.008408405874908953,0.0006081220999347936,-0.002346052076542571,-0.00537278061126667,0.0002638340299880748,-0.0005977681481765917,-0.001999156344671571,-0.0034494765502166903,-0.011823982820109703,0.04318180772328104,0.0433450166813667,-0.005956436706676405,-0.003714461019289039,-0.003876749626107323,-0.005337807263105443,-0.0015239483069371617,-0.0020745484526594527,7.393488514783053e-05,-0.0029282509491122656,0.0007244698393219839,-0.0008436553284503878,-0.0008916669862331084,0.00028676611573413835
0.008119842680799705,-0.0010400593720649054,0.0001860967619303655,0.002612133257301352,-0.00028022831969226614,-0.0009779339415894816,-0.000938729929782145,-0.0010712967932375971,-0.010585083187977951,0.00340040643588716,-0.0011678742340891501,0.0026392476184087465,-0.0006127985375016353,-0.0007366301042085688,0.00028127655530216786,0.00021922100720070948,-0.0076772776063329775,0.04944464477391658,0.026970403416968623,-0.004628169864484055,-0.004648855047184553,-0.005733429491479902,0.0074766453106131945,0.0013548095845074104,0.00015856310657903495,0.0041876313788631325,-0.0014674599713761505,-0.0032832835770830295,-0.0021268700523278785,0.0013998837157297218,-0.0005714980544746839
0.001901611725235597,-0.0014558339565104883,-0.001580517882031862,0.0008166287910751135,0.0013689771262464401,0.003300268572376286,-0.00022456200588359953,-0.0054340077225469964,-0.01390305788418511,0.0014855864218186298,-0.005172055087889838,0.002748938659000344,0.0001807698686817627,-5.979590827221992e-05,-0.00378809261236831,-0.0029764831858561935,-0.008772976323148163,0.038227916978255214,0.036256616104449316,-0.007085451408186405,-0.007483217863700287,-0.00324978394909059,0.00235335453590515,0.0001265025358702432,0.001843779916140187,-0.0029721912654327555,0.003069305058064564,0.0019516598820376152,-0.0005167035723327107,0.0002749738847553695,4.415585927153298e-05
0.0004045978857696531,0.0009135241732549981,0.0022471133082290094,0.001773731551050206,-0.00021021838321468866,-0.011096957745138336,0.0004013260043188471,-0.0014314481347301733,-0.007143186455600625,0.001978521585494231,0.0065865948042522215,-8.380478170605388e-05,0.0006321423684852112,-0.0018506951260864545,-0.004175738701598519,-1.9110762110463585e-05,0.007521311845995471,0.05382304475338932,0.036911804948274486,-0.0036201881034390927,-0.004918678873758964,-0.001965062254980732,7.272500133845839e-05,-0.0006186830379717234,-0.0021005478914211673,-0.0024397081481746354,-0.006883294963087283,-0.0023732294659695174,-0.0008214653269799866,0.0011717053641008724,0.0009552406617528431
-0.005959906792597403,-0.001429261083212463,0.000470419595130267,-0.00018447298441692794,-0.0009682808951794852,-0.004143158048038531,-0.001213435782365091,-0.0034907601689384673,-0.007162419832464062,0.001177566035395028,-0.002473461781189201,-0.0011539675176517438,-0.003373441823585621,-0.0012605653935154448,-2.494700447162046e-05,-0.0009754278748388967,0.016644708807775854,0.03935518061631231,0.04705483756128868,-0.0035956050120555137,-0.0003338853139007947,-0.004260543817727813,0.000313523164304963,-4.26796049473821e-05,-0.001156731915444531,-0.0020436990609138837,0.0023804836212801494,-0.000741128305815264,-0.0017868797635294032,-0.0008568284670942728,0.0010806772639743167
0.005894962649899404,-0.002056502787355008,-0.002562401254195468,0.00038188059242153514,-3.7174891103430865e-05,-0.0008389489256608428,-0.0012444447152996974,-0.0011284255367124628,-0.0045874425046125485,-0.0007498206006791852,-0.0016161174482788865,0.003020840792434654,-0.00020682342079079153,0.0007925564898371151,-0.006251704483992671,-0.004731190495416338,0.009129101997845723,0.05307485103381243,0.04134434461733483,-0.0016802593710434576,-0.007343031307657233,-0.0014779304555294858,0.006903940995525326,-0.0019462731409887856,-0.0007378606459593984,0.002757340898322147,0.0005943411893223228,0.0005561759834968206,0.00036283607853657693,0.0013326589036149917,0.0006552836337542223
0.004743450977788066,-0.0010640459510608213,0.005029250639131422,0.0020506656927520408,7.735980610242831e-05,-0.0038636076894983606,0.0014214283342740108,-0.004467412596699782,-0.003902586407251252,0.004241907101829379,0.0021286231282578562,0.004707792423387191,0.0018325973637902781,0.0015481921710547852,-0.0014722932368272934,0.0013886915236229203,-0.006438394369002986,0.040079351904113644,0.03678727713403494,-0.004551545536040402,-0.004506524120986788,-0.00030000996049008857,5.199375809289419e-05,0.0012456588864172002,0.0022892526312294327,-0.0002880573724227453,0.00243978883761079,-0.0015554301271622829,-0.002907400644111713,-0.0017422889206149094,-0.0009672963909824639
0.0036569514164976336,0.00015248628099356898,-0.0009229397016353724,-0.0016551185898655897,0.00046310144722604417,-0.001824532683595359,-0.00037955011448366217,-0.0073015978767491775,-0.0024060608367913903,2.8824869880206272e-05,-0.0017125643800749324,-0.0015583105363057182,-0.003320230707732097,-0.0003838330550554825,-0.003700936536338362,-0.0048071589011741914,-0.009925068934948234,0.04409396091782738,0.04970842012519786,-0.002565753335254961,-0.006268525417552684,-0.003083921161261538,-0.0007659665305189689,-0.0004000130527712198,-0.0025690845112552596,-0.002562218209703637,0.0014831211351560181,-0.0016229625439850848,-0.002279272199228777,-0.002209521452773422,-0.0005559664761324301
0.0017450329156228905,0.00035799803294748187,0.000646623572261551,0.001412556767172657,-0.00014234156719583613,-0.007566996675930115,0.00019414615117534505,0.0026039930337013796,-0.009234080638088582,0.0009750881507908149,-0.0014353120517243245,-0.0034994722710603556,0.00022132799563989725,-0.00042294396666798796,6.473843872469853e-05,0.0027522827907800586,-0.003502238871005858,0.027953933344307548,0.046754086613944534,-0.001614933553185771,-0.001630011522888719,-0.0005922598833324577,0.009019945802307106,-0.00047073698072642723,-0.002882727978210209,0.00017457245656097298,-0.001547151854521056,-6.556841870826169e-05,0.0008208502038293042,-0.00031062000888074646,0.0014793009908578125
0.0077688312769931935,-4.193982081881487e-05,0.0016772210258301668,0.0012342502587776249,0.00019029078275768497,-0.003979226403645486,2.8406048852458454e-05,-0.0007314185772585025,-0.001644948184987316,-0.002073492843460345,-0.004563706885269303,0.0014334644076669622,-0.0011305904888814777,-0.0025900070197147017,-0.0011692584087853563,-0.0013167913954954646,0.004700531832621447,0.0491654421825364,0.03291710787754761,-0.0015361574795654809,-0.003908434365667646,-0.004662904972099613,-0.0031067442801222867,-0.00034763947221263527,0.0024091601327797087,0.004332517341074882,-0.00011927566062653882,0.0018059405822793751,0.0032014063225023538,0.002599822722459522,0.0023535378172256927
-0.004820078611412093,0.0006558698872125568,-0.00014563309117254786,-0.0008479901511313726,0.00019452477285409887,-0.002103704867367262,0.001189430419923454,-0.00031402886693125963,-0.012720253018460182,-0.0002701065037157391,-0.0010061266887667398,0.002089277813756385,0.0023513692876882984,-0.00013481280096436788,-0.006746250569067103,-0.0014263547003340426,0.009679591169360813,0.04738333322646628,0.0485791756702168,-0.00383126438697845,-0.009652259917797834,-0.005447414992594102,-0.00023059240688135806,0.0013494104144091135,-0.003015013753791074,0.0018676622402329034,0.0007300890630109857,0.0026681232647460585,0.0007454779201959804,0.0014145726065518337,-0.00037558429567121634
0.011334775806702446,-0.001968000268367187,0.0016159971211524905,0.00021553235806271999,-0.0005144720029032657,-0.0022637378053057657,0.0010913851098932614,-0.000235354930788767,-0.014331567599547467,6.274606674411265e-05,-0.0007178820953374409,-0.001259190812085087,0.0008785974157464183,0.0003572637530534162,0.0012731428536575274,-0.0004062102595537631,0.008236736411626366,0.03672680530269066,0.04355964612133241,-0.0049413099365982925,-0.0019176051892446089,-0.0011602304297838929,9.911286362982442e-05,-0.0029980878841386225,-0.0002061547563501298,0.0011433050023024304,-0.002093949845841414,0.00013555590117988458,-0.0013436654681634574,0.001576123253707562,0.002225160029154405
-0.00833323080330226,0.00016821760426963817,-0.0011963204022457873,0.0004993212511945177,-0.0014352153745831985,-0.003184377704229546,0.0001914577446401,-0.0018673452787654533,-0.008194405141265838,-0.0006084815575815195,0.0029085035673615755,0.00017696683358557895,0.00014402051694277772,0.0032449387759008407,-0.0042547912283507515,-0.0025570306209355075,-0.005771893921062787,0.05014258509650814,0.03425822256672315,-0.003448358357496206,-0.00437632349181738,-0.0006316533445979488,-0.0015101990039548929,-0.0018663199784549889,0.00036972329195225086,-0.0005987070279551254,-0.0009779997894716398,-0.0005272777729930067,-0.0006385570333550583,0.000818052941039793,0.002134880306441778
0.009170362465118542,0.0008648420077624341,0.000596026156688445,0.0013679907777033983,-0.0003172261962892553,-0.001733375618972821,0.0008014135485202578,-0.003786746136820884,-0.008222375479698696,0.00336590334375374,-0.004107244436166291,0.0016323599246241716,4.6732343648003824e-05,-0.0003489404259103601,-0.0024102814512028782,-0.00015102014105280447,0.012041926547159387,0.04819186941120603,0.029052919135426503,-0.005297534847897534,-0.0036628257210792213,-0.004216062837802681,0.003548637714427627,0.0007474657981330624,-0.00032074999958050523,-0.0008754973177144798,-0.0003494438263805244,9.908599254632167e-05,0.004235359855826104,0.0007389918902184322,0.003658462917004357
-0.005309094351847931,0.0002812167617615935,0.0014313800035798963,0.00011168787750129861,-0.0009785633240679604,-0.0020887852057202227,0.0016651109260330088,-0.003988810501915008,-0.016643416850224368,0.0014769427403619085,-0.0011333730774522378,-0.00212458449890609,-0.00035533017451419016,-0.0006989738029056891,-0.003143828837957929,-0.0018225094712799761,-0.006847132580167526,0.030931402932879236,0.04176815963526137,-0.0041102618230124625,-0.0019374518299800191,-0.0026788818194325437,0.0014319717274342114,0.00012367028555110293,0.000966728846981646,0.00037226826984380066,-0.0027550662656751655,-0.000699713457723572,-0.0021945558446784252,-0.0019025401225756355,-0.003238578620129595
0.006285989709561612,-0.0007861745014451471,0.000654350614071042,0.0009967691225535869,-0.0009021590845223248,-0.0010612333878909697,-0.0013376547951365336,0.002455177323566282,-0.010212689496838156,0.0039813709343656245,-0.0007942644686935619,-0.0024885590831597915,9.035216053218109e-05,-0.0018842811084788357,0.0032304516586135535,0.0025517459852472555,-0.0007977559282428826,0.06060254076066126,0.037458506983770644,-0.002674287699673228,-0.0017147324264622289,-0.001231378172757458,0.0014811452668581858,-0.00021876974590695486,0.0036972853476215928,0.0018445125326365997,-0.0014953665777054591,-0.0001963733102613552,0.00017746833416498742,0.0016877374831174795,0.0034744280393154913
0.0018626545132680139,-0.0002517844168747563,0.002382971217934282,0.0005959653003532294,8.276846351634726e-05,-0.0010700028641286497,-0.0004150559314162527,-0.0015429886292474548,-0.0010962978305439242,-0.0008033314508834377,0.0016622464153892569,0.0009735610180763521,-0.00010501805048309664,0.0017642708850804656,-0.0023875829505055957,0.00118238350520804,0.006532883271385103,0.04806299141246848,0.05465517994656862,-0.003084278199126533,-0.003080718265211846,-0.00368898151908853,0.001066604745391897,0.0007764701313453859,0.0026326520374958086,-0.0006741220312982965,-0.0014081965860233692,0.002096881983336274,8.657112019783142e-06,-0.0009258255405840687,-0.000658911404571938
-0.0020639145213605546,-4.226224892202035e-05,-0.0014653073606317735,-0.002263558273937116,-0.0006682231965297825,-0.0017707363743138637,0.0005973107727250792,-0.003164483117138972,-0.009054686831549896,0.004425609367181183,-0.004735381280675743,-0.0010684181732855459,0.00042605791743048903,0.00021876547563183247,0.0020833603414167844,0.001348762079095267,-0.006669008807660059,0.031108969190042735,0.03794339710698057,-0.002525752747694332,-0.002157448915830684,0.00016580802567890408,-0.0015939090506031928,0.00168556368246795,0.00039481496654026894,-0.0010699738388900593,0.0011933251574463676,-0.00031093866269795714,0.0018719194580061327,-0.0013216027504167394,0.0018425562697213405
0.0029560139392797447,0.00012057710351625062,-0.0028146879077914798,-0.0036457283040376765,-0.001157690186007121,-0.00447268557791185,-0.0003326494797769253,-0.006899976834530275,-0.01298024602062231,0.004660175890912244,-0.006913476137066299,-0.0028476028738515626,0.0015092553551399267,0.00046414268596116636,-0.010730278935588389,-0.007061468490794698,-0.00418845026340311,0.03685042939448121,0.036421118242224104,-0.0012012712676512272,-0.00335232679644889,-0.002862018795695609,-0.002137306239177683,-0.0005059738580173945,8.616221495217901e-05,-0.005379555389638258,0.001749242955780561,-0.0006149682266416767,-0.0009249522108024988,-0.0009612836670105818,0.00021923867266853135
0.004738873441430968,-0.0005658316036532218,0.0008111378346879917,0.000939631574753863,-0.0001753537797956728,-0.002915045583880205,-0.00015590753852452456,0.003522673101932028,-0.004970675338249841,0.0006903415651252742,0.0017271368245637907,-0.0023794636888709976,0.0005111390500780799,-0.0006466550439363728,-0.0005918949686902541,-0.002442528929660015,0.00289553182093788,0.04540481267462789,0.03600262254170471,0.00023213950517415595,-0.0013392248242073746,-0.0022351023561012263,0.002283312829252493,-0.00030823642848175624,-0.0005835222814762786,0.0050504184317956445,0.0007912864633903838,0.0025662961527501806,7.110031964753238e-05,-2.9034318564935546e-06,0.003578310958902209
0.0006373742087240841,-0.000893888418019495,-0.0018820565215557528,0.0004437131231064262,-0.0005635694044054173,0.0007435578949373522,-0.0009036837100212414,-0.0035151493714007387,-0.004138034710705563,-0.00031290516116656565,0.002259107240761493,0.00261391448437992,0.00034365149439425925,0.0025743932020673823,-0.0032548258818823617,-0.0025854809284304057,0.0037416654989408937,0.043301924910924085,0.0287576848827354,-0.001957221783096852,-0.004691060571636885,-0.002244822439925587,0.003488552432701586,0.00016271068380662167,0.0012577427021673638,-0.006184502487596,-0.001270462977197373,-0.0007682501935250219,-0.001391883784302217,-0.00032474113900198275,0.002725948136649792
0.0016887393167567156,-0.001623022886611436,0.0009982844552973158,0.001158770895230754,0.0009917128122827856,0.000797071122471249,-7.462273580951528e-05,0.0007187302202192658,-0.003750765250535193,0.003477004437588449,0.004334603850982855,-0.001208404093787685,-0.0039784380933933884,8.05026269278697e-05,-0.003073367206117805,-0.005568516295945269,-0.0021543748119299154,0.0437816692665009,0.053570045067636095,-0.0012563079126040044,-0.0024238121755250975,-0.00428082014104818,0.0019234161475645607,-0.00040432898336677513,0.0007472649859401659,-0.00019835985625390462,0.002605829393229875,-0.001970887621445638,-0.0033037205875740216,0.0018068559530439177,-0.00023061278841725042
-0.0006707329227211845,-0.002351436759138703,0.0013012172702419945,0.001346755658183063,-0.000711594809543703,-0.0012546822509149624,-0.00045369727244988224,-0.00596322890169686,-0.006721512058473123,0.0036600137688459155,0.0008544964174934999,-0.0035206387027232333,-0.002580815305804818,-0.0003988058822717466,-0.005965145500515923,-0.00636701794089819,-0.0018645439951425423,0.04114171025012383,0.041405357583674904,-0.002758062364592273,-0.005616554507303762,-0.0013403925501037195,0.005070860491538609,-0.0023489835126502935,-0.0050966195796668615,0.00019089324237921978,-0.005703414765783943,-0.002327440941923964,-0.00211262854628278,-0.002345686962681515,-0.0005836426723827226
-0.0038193319930828417,-0.000823398573794254,-0.00012580124777726852,0.0035325937513366766,-0.00013687664603333481,-0.002114255336050519,-0.0013263744187325566,-0.0031195959694716334,-0.007870025236631628,0.0007403712779023519,-0.003655492480950329,0.0006594826796047726,-0.0023910639103946864,0.0012945231009892978,-0.0005361256576494999,0.002768620417840384,0.00280146470232383,0.04604837428430011,0.028939633732760584,-0.005660445093522193,-0.009270566632651212,-0.007753771745971616,-0.0009094811519636314,0.0008263774740148166,0.001928570555633613,0.0051595315641212005,0.0026900232812509307,3.185131774323669e-05,-0.0005966202467446169,-0.0004525636873590977,-2.6351809643709866e-05
-0.001534251315241042,-0.0010230177016899433,-0.0015999937088618354,0.002995368149540356,-0.0009862931827654188,-0.003349401948680031,-0.000720178039209518,-0.0008521346618119874,-0.010244332077727004,0.0013161061000448449,8.854776939832831e-05,0.00185855948664313,0.001764664249821124,-0.0017001800838293945,-0.0033786557410567354,-0.0035279129935594346,-0.002035025911625232,0.039230672444028544,0.03554461596533585,-0.00347931395138521,-0.0037341050462791903,-0.006495285578352161,-5.6305686402469135e-05,0.0006517619118769025,0.0009773283109080655,-0.0023745900930302044,0.001195788083011584,-0.0016704544560917634,0.0030823431344023213,0.00042732555853512987,-0.0008622004828448438
0.012563587259643117,5.234504507890536e-05,-0.00040607849556841826,-0.00016738767814458155,-0.0008350619923209512,-0.00209930159157401,-0.0006172056674995762,0.001506359696515247,-0.012771155744949535,0.00030947632955772295,0.002288106092859754,-0.0015358644438031143,0.0025417433941071323,-0.001989694043534984,-0.004392583955887763,-0.00046450565960575173,0.006852736371200818,0.041093901446379685,0.03864707793006085,0.0007762466079246466,0.00019288081505574038,-0.005156019291963665,0.004900958516066545,0.0002432200549461583,0.0003801324349051893,0.0033139783916548704,-0.0004073078600387636,-0.0004372655310789231,-0.0010633355634435792,0.001110180820102613,-0.0021097835412684286
-0.0020194714223669696,-0.0008772448664022492,-0.0032427303253630413,9.41293374274843e-05,-0.0005488061459528515,-0.007052602583233503,-0.0009272669200441452,-0.0018941627981255316,-0.006130067479074397,0.0024734722571944866,-0.0003347759738668521,-0.0026693356361503938,-0.002238655893899155,0.00011483103192454492,0.00041724476500616393,-0.002548336344232849,-0.003181047725433006,0.044852375794057854,0.06511206798943453,-0.0013049672237253284,-0.00233532013269363,-0.003354181488798258,-0.0018897689690894226,0.0010799524790490623,-0.0002445334852020697,0.005122528682408955,0.0004707311838496042,-0.0012209774917657846,-0.00045729620660461823,0.003309736218163739,0.0021116573354130973
