HCPCSCode_Evaluation_and_Management_Services,HCPCSCode_Medicine_Services_and_Procedures,HCPCSCode_Pathology_and_Laboratory_Procedures,HCPCSCode_Surgery,RevCode_Emergency_Room,RevCode_Pharmacy,RevCode_Physical_Therapy,RevCode_Radiology_Diagnostic,admission_source_code,admission_type_code,ccsr_category_1_code_OtherDiagnosisInformation_HI_1,ccsr_category_1_code_OtherDiagnosisInformation_HI_2,ccsr_category_1_code_OtherDiagnosisInformation_HI_3,ccsr_category_1_code_OtherDiagnosisInformation_HI_4,ccsr_category_1_code_Patient’SReasonForVisit_1,ccsr_category_1_code_PrincipalDiagnosis_1,claim_creation_dayofmonth,claim_creation_hour,claim_creation_month,claim_creation_quarter,claim_creation_weekday,claim_freq_type_code,facility_city,facility_name,facility_state,other_hcpcscodes,other_ndccodes,other_revcodes,payer_name,subscriber_city,subscriber_gender,subscriber_pat_gender,subscriber_state,noise
0.0004483065073565218,0.001417744643033414,0.001672179980909072,-0.0005798854547250598,-8.632039761697907e-05,-0.00594697343734577,0.0005810374905368066,-0.00032339291004250813,-0.003740495704552238,0.00176960929528317,0.0025028800895296023,-0.0022157763075607018,0.003423603568019418,1.826799644508714e-05,-0.004742849149139317,-0.0031698265363220846,-0.00839735360916366,0.001736447121556195,-0.012759948652118148,-0.006465224976136452,0.03198610973963987,0.03680803791843582,-0.0019460353510418083,-9.981567427016502e-05,-0.0018597972416971476,-0.0014665415884928645,0.0024168065567295007,0.002134886935913849,-9.923965636423615e-05,0.0016505381653006302,-0.00044394522892600153,0.000104588394062044,0.0009124946512622633,0.0006983805668015596
0.0010214107432071962,-0.0006306426213915528,0.0013620803878669485,0.0005631966118475051,-0.00024271590574302947,0.0007145388771660599,0.00035353074625800175,-0.0011145789559476981,0.0024371787528620014,0.0014489675975013939,0.0028512763147859775,0.0007322602787868448,0.002721468917259784,-0.0005244637593597723,0.001923183332012368,-0.00040168510340469197,0.0029830278323211834,-0.006882334379668653,-0.01752758781066659,-0.0012959803075597298,0.029593095682109504,0.018128171345764787,-0.00042740730660114636,-0.0003797015925333325,-0.001705890534079635,-0.0029722603984249085,-0.000752374443495607,-0.0006610008030710657,0.0005302961193869527,0.0004701779467999323,0.000979686936859525,-3.260139707450538e-05,0.00011081484051490564,0.00297876572307062
0.0017052390560464148,-0.0015637155995218532,-0.00035104142288794327,0.0006919627326834932,-1.2017634297112334e-05,-0.007831860646042766,2.814656453782316e-05,-0.0007699192288474377,-0.004409523026419848,-0.0013660571406885925,-0.0016271244331155787,0.00014516037216710798,-0.00048497479459337357,0.002806591988665441,0.0010140669571982119,0.0009048013611551942,0.0013391755902871783,-0.007836446322287693,-0.01631536169916705,-0.002640875136779697,0.03740725865111538,0.05372230409674824,-0.002724049816256735,0.0015837976989392488,-0.003312597643278692,-0.005168215254805509,-0.00024746839045929335,0.0022129841050973265,-0.0008693809653323115,-0.0009033782202516827,-0.0006290282793910528,0.0003768160859197178,-0.0005542343185685472,-0.0035145255248227756
0.0041978742786037415,-0.00011194982415853038,0.0013740881843761655,0.0004882546848037239,0.0007440303889716171,-0.002585238805366319,0.0007142468531985968,-0.0012612316015171766,-0.0031510562343845415,-0.0009421222896633275,-0.0011047110997029707,0.001623307325633816,0.0012005485192630783,6.961116791918132e-05,-0.0011096633972202618,-0.0021749653687926918,0.000882624968786605,-0.000877393668592219,-0.016333235217391873,-0.003984088477328907,0.037368363049443486,0.037325466387850025,0.0001450116413867497,-7.930651094594232e-05,0.0011612788924710183,-0.0009124782552288324,-0.0003825126702090342,0.002223372333257556,0.000643589425240576,-0.0019385803506784317,-0.0025562922776243614,-0.0019138886137612166,0.0007961341389070786,-0.0002889072720652419
-0.001036545614909712,0.0008257084787360424,0.00022073091229816156,-0.0009998849560916012,-0.000543160639644158,-0.0033641139701653055,0.0004686121869846849,0.0008668175020132396,-0.0056889212716186854,0.002405107949534058,-0.0009005637151512924,-0.005227595198834245,-0.0013251524331786668,0.0006521455688921262,-0.0022260996280247134,-8.720328258621235e-05,-0.002839053572113381,-0.005870767342869221,-0.014569237258887157,-0.0018117881658166412,0.029285807416497278,0.03231782797100892,-0.003660850557962969,-0.0021048433485447047,-0.0015650573302143922,-0.0002484181462591772,-0.0016982014802316425,-0.00039099589676728775,0.004728074548452643,-0.0007366644936150802,-0.0003452084212141049,-0.0012427042988074066,-0.0005782106837443068,0.0007126586647236754
-0.0006229314817299602,0.00043886130864531083,0.002211847019097457,0.0002595431369918355,0.000612938302249677,0.0012380361375732506,0.0002774330247327761,-0.00235300941455342,-0.006175505389328662,-0.0008999452122187779,-0.0002464052506820358,-0.0025822934836083776,-0.0003654149335837853,0.0005638109933360335,-0.004297766000268344,-0.0010014144192495133,-0.004151432309137249,-0.012204187910908349,-0.014331686904602148,-0.003559878013327955,0.03678223813676821,0.024948287043248817,-0.0027368034124960693,-0.002406539313028311,-0.0027737013059617845,0.0028047989623865123,-0.0007402639876559758,-0.004834183103001011,0.001134190929826928,-0.0008109849501319099,-0.0009629791135560506,-0.0021126839304083434,2.7813184847291783e-05,-0.0008984776823650287
0.014957342675655983,-0.0005663152626509182,-4.510153665296945e-05,0.0024781112058405385,0.0011817330047226072,0.003924706621778573,0.00020513924735724443,-0.0001869531438680405,-0.007184238322339176,-0.0023068708553869556,0.0006877256895443495,0.002255295065891949,0.0008038985186327952,0.0008047714516002836,-0.0031483782360351873,-0.0007521772403096816,-0.0008425985468575537,-0.01148568826399814,-0.0067429707072793384,-0.000539108851831216,0.032082832609284,0.030878112369751187,-0.00412584492636805,-0.0014993351160563883,0.0017772187773701265,0.0006999467510890201,0.0017458659349549265,0.0035331961858649286,0.0008024436303536775,0.001690434691520104,0.0020700150435448484,0.0013093994512161978,-0.00011639106233027885,0.0002823210705650281
0.00021311845995510836,0.0004065312702632995,0.003339996073742224,0.00021475440068049467,-0.0008522507569944327,-0.006239106121987681,-4.5955062195546235e-05,0.0020171892753674146,-0.00672631901439037,-0.0003239906245724788,0.005692107032165527,2.364677957625849e-05,-8.328425511194838e-06,-0.001017480770260437,-0.0016579515642567988,-0.0005120494470520764,-0.000700480074242027,-0.006348714150589896,-0.020655833764626853,-0.0050903039280424615,0.04552488414565222,0.028466484036192907,-0.0015015705030964276,-0.005380832128686119,-0.0004208085711396747,0.0005443220959077455,-0.0009809695477070556,-0.0026926840730760347,-0.0022117174998067092,-0.004965377545375083,-5.480401430114634e-05,-0.002114007221934733,-0.001267779701247529,-0.0018551567826102788
-0.00026093218190552657,-0.00046266579644327344,0.0005980538639538291,-0.0008995754963780245,-0.0003454822997632334,-0.0010636863311991652,-0.00021184726499926532,-0.001156462218098886,-0.008356437405943107,-0.0005957614365159847,-0.0017206016408387037,0.0030999012907714342,0.0006807161003920981,0.00034197623426985847,-0.0006190902569137346,-0.0017872843095478653,-0.0011351561277934351,0.0014365429115446248,-0.016704783891516962,-0.007749078983564706,0.029688958051274805,0.04406032050832549,-0.0005745901948833287,-0.0023835851407550735,-0.000635541794997685,-0.002177940914705567,0.0003670580874142626,0.0007311495040265292,-0.0014473308053702394,0.0011239636879493363,-0.0014818520656119994,-0.0003537080688052141,-0.0007084949269929753,0.0007255532841045409
-0.0006543694970877589,-0.00022312552467640412,-0.0004735989712915778,0.00023249542550771718,1.4092940274845755e-05,-0.00015570794552358658,-0.0001688867491320023,-0.001845032505176336,-0.0028807493482967627,-0.002478605393101685,0.0003741104307563803,0.0020235938673617724,-0.0009544348578594209,-0.0009558060628590992,-0.0034334973192942653,-0.0010655786408921065,-0.00622100472761018,0.0007937753387256885,-0.008222506958865394,-0.005947144617944234,0.04254445370431027,0.03626890548893358,-0.0005484058218317656,-0.0035781594467645173,-0.005024933077578253,0.0019118406598847449,-0.001425139063040437,-0.0001850364969064544,0.0023395804417412625,-0.00016264014857771957,-0.0008163240431655727,-0.001195843115865347,0.0011469368042086314,-0.0008723149139874042
0.005227663601049181,-0.0010204190046150142,0.001502772336398972,0.002098276835220303,-0.00019349912015670379,-0.001905043328131728,0.0003047245924499453,-0.0003513396859125328,-0.0036745575882333294,0.001318436867093864,-0.00011188950496363593,0.00183120289518246,0.001290082672067483,-2.2577110793786657e-06,0.0012240114213619368,0.001208605863408485,-0.002703808227364768,-0.008466482950961151,-0.017217304691390822,-0.0018973405491550133,0.02182104319532523,0.03293548922606994,0.00016049669643748433,-0.00048056044357380756,-0.0003614329825027296,-0.007558683887247242,-0.0008749294465287494,0.0014694378963445165,0.0027526810319067896,0.001616720342640876,-0.0008988346226634248,-0.0013029649058733494,-0.0008173578140044269,-0.0005479597596201536
0.009835127182940051,-0.00027179676835139557,0.0026507323148546092,-0.0005427777384985899,0.0001867498055681094,0.0006973035150025453,-0.0001999385432019496,-0.0006859503233280217,-0.005775783302242344,-0.0004966851399637706,0.00010714149747917956,0.0005442733685395828,-0.00018341862956777755,-0.0007743284621116065,0.000961214234047092,-0.0026061353463607273,-0.00799237500611849,-0.011382424443489659,-0.015478003361088599,-0.0046464466549554165,0.034631041665533616,0.04432435592731783,-0.0016875465684808133,-0.0024594276359799607,-0.0024560284767959793,0.0029791590752111796,-0.0005202753047006015,-0.0007382973747613652,-0.00023270643773553034,0.00017573652981197618,4.3305288003958606e-05,-0.0014618423986642703,-0.0018305152037591977,0.0017102529518298493
-0.0013004403043813118,-0.0015065520003208932,0.0007522385251809039,-0.0005784960486036161,0.00024678071513843934,-0.0059819424021557155,0.00017554076654187069,0.0009529553512267807,-0.004337198734557157,0.0005494467491759192,-0.004967706862136168,-0.0033899149132186612,0.0009618084710523833,-5.671529888270355e-05,-0.0050807224699097485,-0.005823900380269154,-0.010019933352607303,-0.010028371482441067,-0.01624035667006494,-0.005756464506597647,0.018806378119514355,0.03771332214704757,-0.0002803949044762,-0.0022208881062484864,-0.0034300306124283807,-0.0005953723082711693,0.0010781439987605612,-1.5492959694773933e-05,3.6242459286051075e-05,-0.0020476989496603258,0.0001583878468797817,0.0013341928237164068,-0.0008202968838401326,0.001259287130192066
0.0030465859201180058,-0.0004958417113826719,-0.000311797284917148,-0.001842303299265935,-0.00047308712774692954,-0.0006022528525027271,0.00027231138978451864,-0.004534631583957016,0.003051865578412594,0.00307395090958843,-0.001127318587966586,0.002553495579959286,-0.002055274304274923,-0.001062401099358734,0.0011488833894513605,0.00036496567478491173,-0.006698919677807014,-0.011579108615212563,-0.0176010422491642,-0.004036559031041442,0.024909948363454625,0.028107562255351028,-0.0017501695439565367,0.0016969267927042452,-0.0028092987424003014,-0.0015192774452998047,-0.0013808909088745991,0.0008328475056217033,-0.0015250776332853765,0.0015192030839152881,0.0011248646622803004,-0.0007683761853204962,0.0015804768646860423,0.002050069007364719
-0.004138640779189196,-0.0015569195355130349,-0.0010966163750264935,9.377584847058973e-06,0.00022033316875802456,-0.002078377373250362,0.0004070032124238843,0.0020286040382925586,-0.0074068493238521275,-0.0008657835172515948,0.001713933968978576,0.003330325025487746,-0.0011059138095757426,0.001188789217540709,-0.00403444539199913,-0.002365716191001399,0.0017448719839442627,0.011005357245907487,-0.01128812749668181,-0.005118878921754111,0.04446490058157051,0.04831604224241293,-0.004734478093320638,-0.004919464980731913,-0.003365831607430292,-0.004016090973794084,0.0011243483780785436,-0.0010416332707092746,-0.0007651948934642716,0.0010538962662784979,0.0013566239412145075,-0.002729438242592552,-0.0014423847599018048,0.002884448918612137
0.00930990000274463,-0.001516274332208023,-0.0015920575525526838,-3.080122838958754e-05,0.0003932493466174858,-0.0021419052237053758,-0.00019288888075655875,0.0011753260813213372,-0.00855526990719988,0.00012945664803342137,-0.0002447325325014016,-0.003922582179812073,-0.00035558645843818403,0.0007360273734481005,0.0015618662494777502,0.001985764343156171,0.005192827888225083,0.00682308201360744,-0.011365805757085045,-0.00415542116867793,0.036683805568008196,0.042509659692170666,-0.0030168430875639586,-0.0032653876532818594,-0.00011573332845395967,-0.0003455226907465248,-0.0014520796928416345,0.0015734548304559893,0.0011690743468462106,-0.0017094681756219087,-0.0018402971556133242,-0.0006852510910039467,0.00034262554550192894,-0.0030198164734728363
-0.007469312761707902,-0.001265562349878946,0.0004330184977846652,0.0005341814617501495,-0.00016855937103976704,-0.004670174560795504,0.0003708169456167032,0.0011619386651683717,-0.0058946565449020105,-0.002160922934327447,0.0012985086665217582,0.0017981033311323725,0.0002739602429551624,0.00012289933054726587,-0.004699908269798903,-0.004192179556058639,0.0027785638413491353,-0.008293449151256382,-0.010094833443382235,-0.0008966592981750954,0.04030920323229341,0.02558698442773887,-0.0007525020745242972,0.0016404121433834518,-0.0011250278539917669,-0.005305792399927278,-0.0015820383790412062,-0.0029720721866101306,-0.0045263591039148895,-0.00012474487110606392,0.00010225661762995886,0.0001062211121637735,-0.0004465524618827321,-0.001446493677998284
-0.0006008923612334294,-0.0005351146997971013,0.00029046207129160837,0.0007777537264220036,-0.001777339260034838,-0.00046715563632334647,0.0004713506402415191,0.00039919657284963604,-0.004810327092845479,-0.00186342074043494,-0.0013581744685349007,-0.0008663522091729159,0.0006764024317599038,0.0005738765360007059,0.0002354236198856885,-0.0013323332443991975,-0.001395426103327968,0.0010039483376877878,-0.002958820163538001,-0.003576828140757449,0.037002451560289785,0.02017679424512585,-0.003199445588282157,-0.006150211344297362,-0.0021956650507511167,-0.002791523407282848,0.0015449360429702797,0.003586560549847584,-0.0039454850850830555,-0.0008987376394209212,-0.0003950015689314412,0.00041731898977597214,-0.00043913301015020557,-0.0009041072444361476
-0.0005180542344498607,-8.210168478572921e-05,0.0009368467923389412,0.0004501539221676176,0.0005346225023705964,0.0002622815984236526,0.001427533798526892,-0.00021523955200585253,-0.006999057679762,-0.0020239914436730676,-0.0014498713740271675,-0.0018887825429628412,0.0010920263731322045,-0.0002934950317385776,-0.003068236115569567,-0.0019908549078316295,-0.005543121136228135,-0.006013023842033394,-0.010647035241593439,-0.007425394716793566,0.02953707963567561,0.04116223440844626,-0.0023590550761770413,-0.0009148050787658457,-0.004210115223427513,-0.0006108069486132183,-0.00013136269565718894,0.00041746117921689365,-0.0005161311319233474,-0.0001904611156065661,-0.00029423468655647155,-2.2929299354568224e-05,-0.0006266355617160601,-0.0017393722697491508
0.0019993289585061524,-0.0005393879215937148,0.00039785607352166297,0.0009869760043055952,-0.00013591144977319612,-0.0001251815984753324,6.046186048810354e-05,-0.0001955217347614613,-0.003222872636665053,0.0008042279020415988,0.0013885790100265027,0.0008456144713334223,0.0007957121470432704,-0.0018554126990344532,0.0010782648978876152,-0.003238200995662033,0.0015617894666923426,-0.003908901859329928,-0.014841768756376139,-0.002835405784241385,0.029964557427697002,0.03131958436303005,-0.001457386310412878,0.0001556680013693801,-0.0006075139615802749,-0.002628472937782156,-1.2092372097582959e-05,0.0013562191410328773,-0.0015604269458925457,-0.0026388621588801175,-0.002164023660173664,-0.002774262663353433,0.0028405152372404487,0.0017560338382040853
0.006273574448736119,-0.00018527837874139365,0.0018595800248871308,-0.00025793339363650025,-8.252574074948393e-05,-0.004036155983358958,0.0007084268490215484,-0.0028579796727773777,-0.0012460577777274606,-0.00225084912514627,0.00279398176990201,0.0030045842239910026,0.0005446698889462143,-0.0005736348057975516,-0.00234680552566473,0.0023673560532630365,-0.0009956487898652223,-0.003594562362760545,-0.00654186401376079,-0.005862078451234598,0.03947335632187624,0.045611167836320674,-0.004491018448548467,0.0010543876994574043,-0.0005582623638932471,-0.00018657290016492744,-2.103597313263261e-06,0.0021443747380616497,4.021107171807703e-05,9.886907372136378e-05,-0.0006930544071173106,0.0005420808460991688,-0.002207644472636272,0.000775175609921841
0.003931231801953339,0.00034918210880838794,0.0016107620946518187,-0.00016684513608190566,-9.51548794748569e-05,-0.0009328159880940268,0.00018680951133945856,-0.0014714652036496244,-0.005469655445996424,-3.409500449851333e-05,-0.0005394918677581129,9.78124748824305e-05,0.0009216670512617209,-0.000853023306463574,-0.0013398170018694366,0.0024094667437584818,0.004231410444220274,-0.017258100480441463,-0.014476051824406888,-0.0070126164480525,0.02464718800478104,0.033477923808684196,-0.0004280673188363004,0.0013774122539778944,-0.00010487778950293291,-0.002098592900460805,0.00024138744629707,-0.00016263187506974087,-0.0036635276791803116,-0.0010909105051505996,0.0008383741220211571,-0.0006850114211783609,-9.321029746923725e-05,0.0005648362532312045
-0.004444437037419702,-0.0017267441182205246,0.0004152285465251149,0.0002628197543127375,-0.0006050520723095976,-0.007944922845652935,-0.001605083737340207,-0.0013016827463914083,-0.005205647708201711,-0.0009014534249063511,-0.0025476183730506973,0.002557201211270799,0.0028119380498674573,-0.0017695752386126307,-0.0007399617686419058,-0.002027478580273301,0.000312817171112878,-0.011339330801241897,-0.009840491574601951,-0.0003439822275848714,0.03682484738288524,0.03017752416125171,0.0015520864755321218,0.0012054377190512167,-0.0012945997790113962,-0.0015339207474280192,-0.0004217282107090714,0.00019415663524054993,-0.00230163108239404,0.000325316525312902,-0.002241134208065887,-0.0007388784912779167,-0.000336315957008837,-0.00041039546290104755
-0.006232182719043677,-0.000556176004688691,-0.00044476524740613146,-0.0005757572893019924,-3.997282927954426e-05,-0.0032680488802881214,-0.0005556358313200782,0.00042835748133365217,-0.007411246139448435,-0.0015236940295987988,0.00038433335178926774,-0.0009378760113058271,0.00012018857452297249,-0.0008434807151355139,0.0006939877353636659,-0.0002224163845386151,0.0010702860082943745,0.0038341505706256385,-0.0126749655301869,-0.003043606845617097,0.03353794650393045,0.03022418545232094,-0.0019832465229715377,-0.002198910740402127,-0.0019978312039249046,-0.0003212681110002391,-0.0005116792234467593,-0.0012700826330210636,0.0005292348579276629,0.0010843980375501606,-0.0013400350842602937,-0.00010074233325185755,0.000467317485547003,0.0011219400866708251
-0.0011161871281699764,0.00022413532740087617,-0.0005172458359805066,0.00031596618991714954,0.00046425602716566595,-0.004639839357211117,-0.0006073761269687172,-0.0005128243500074903,-0.009333484797570724,0.00029875640605299126,0.004087289656307736,-0.0013063110250092324,-0.0006877791488163032,0.0012422334898313126,-0.004476652513376656,-0.00158010304102999,0.0011582932792053135,-0.0019176324779231258,-0.010449263788574015,-0.0009836105718409316,0.029893802709214556,0.023939081446492594,-0.0028188673649439553,-0.0013127051739548201,-0.002932601588741901,4.8500299980880346e-05,-0.0001455689228035406,0.0029528724013567096,-0.0026595578241934816,0.00015488805477750222,-3.9453259451383e-05,-0.0015305143752711748,0.0013195074600672262,0.0025968407462380384
-0.001556268828621965,0.0008826754196339714,5.499427575303972e-05,-0.001960943687936911,0.0008081391528114379,0.0010542298899076763,0.0007742433098944623,-0.0016313239093666664,-0.005099940855212881,-0.0019863655701246262,0.0024539898519996715,-0.0002234358624935595,-0.0029769542855759613,4.185098972400159e-05,-0.003396328872686538,-0.0036882481729103135,-0.002738472819338633,-0.011562027663158347,-0.013952808685636808,-0.008322812939910995,0.03475707402782917,0.04795016619339304,0.0003785612252309334,-0.00010445453633601831,0.0009895510876068991,-0.004029281857768918,-0.002020261413041624,-0.0021081139038672593,0.0017020555407597283,0.0005259043791353668,-0.0011612784958546895,-0.0009691444066671107,0.0007496861175770531,0.0023865440421138363
0.0007861121716290831,-0.00016191426823493061,0.0010903147361916777,-0.0018807200891755138,-0.0005363410135281299,-0.002504458008853183,0.0003167754528156097,-0.002680478444396417,-0.0027974676363123675,0.0006623765518700364,-0.005026395398936234,-0.00030680913895649866,-0.0017217190511456203,0.0001919665377178803,4.124520658631559e-05,-0.0010263769995875749,-0.001871827070655052,-0.0035151955620771223,-0.009851164602106433,-0.0009238006307910274,0.0320441523036751,0.039957252179939465,0.0020329746993622668,-0.002279525971447316,-0.002972721432327996,-0.00255122302003844,-0.000969339018732096,7.12974760693208e-05,0.0019845230812162162,-0.0032786106038513287,-0.0012667951554515167,-0.0011700452470649546,-0.001850054508070431,0.0008199976387502361
